"Date","Price","Open","High","Low","Vol.","Change %"
"25-02-2022","31,421.65","30,696.15","31,505.55","30,669.35","","4.96%"
"24-02-2022","29,935.85","30,683.80","31,031.45","29,820.70","","-6.15%"
"23-02-2022","31,898.10","31,868.50","32,164.10","31,848.40","","1.04%"
"22-02-2022","31,569.90","30,789.50","31,629.05","30,753.55","","-0.67%"
"21-02-2022","31,783.00","32,165.20","32,266.55","31,550.75","","-1.66%"
"18-02-2022","32,318.45","32,462.80","32,754.15","32,271.55","","-1.12%"
"17-02-2022","32,685.70","32,984.75","33,077.70","32,621.10","","-0.28%"
"16-02-2022","32,776.40","33,077.65","33,181.20","32,639.30","","-0.02%"
"15-02-2022","32,782.95","31,896.15","32,815.75","31,343.25","","2.94%"
"14-02-2022","31,848.05","32,301.05","32,632.65","31,777.50","","-4.39%"
"11-02-2022","33,311.90","33,699.60","33,757.10","33,225.25","","-2.04%"
"10-02-2022","34,005.90","33,752.45","34,046.30","33,532.75","","1.15%"
"09-02-2022","33,618.25","33,408.35","33,693.50","33,347.70","","1.18%"
"08-02-2022","33,225.35","33,797.80","33,932.75","32,934.80","","-1.36%"
"07-02-2022","33,683.00","34,115.85","34,213.00","33,507.85","","-1.17%"
"04-02-2022","34,081.15","34,172.50","34,338.40","33,915.85","","-0.17%"
"03-02-2022","34,139.35","34,481.90","34,487.25","34,077.90","","-0.95%"
"02-02-2022","34,465.60","34,264.30","34,523.95","34,254.65","","1.30%"
"01-02-2022","34,023.10","34,082.05","34,200.00","33,571.85","","0.78%"
"31-01-2022","33,759.45","33,851.70","33,923.00","33,647.45","","1.29%"
"28-01-2022","33,330.45","33,198.15","33,987.15","33,198.15","","1.11%"
"27-01-2022","32,965.80","33,409.25","33,409.25","32,732.95","","-1.92%"
"25-01-2022","33,609.75","32,856.80","33,810.25","32,177.15","","0.87%"
"24-01-2022","33,319.90","34,932.15","34,958.90","32,922.95","","-4.70%"
"21-01-2022","34,964.90","35,540.15","35,632.70","34,659.85","","-1.99%"
"20-01-2022","35,675.05","35,526.90","35,714.85","35,407.95","","0.58%"
"19-01-2022","35,470.05","35,333.70","35,523.70","34,784.30","","0.15%"
"18-01-2022","35,416.25","36,282.20","36,322.25","35,333.35","","-2.11%"
"17-01-2022","36,180.65","36,090.75","36,299.55","35,941.45","","0.53%"
"14-01-2022","35,989.85","35,906.90","36,039.10","35,695.90","","0.07%"
"13-01-2022","35,966.10","35,711.75","36,005.00","35,581.20","","1.17%"
"12-01-2022","35,551.15","35,530.80","35,588.15","35,278.15","","0.70%"
"11-01-2022","35,302.55","35,501.10","35,601.70","35,239.75","","-0.25%"
"10-01-2022","35,391.15","35,330.90","35,525.65","35,230.25","","0.69%"
"07-01-2022","35,148.60","35,171.15","35,447.10","34,917.35","","0.58%"
"06-01-2022","34,947.25","34,630.20","35,015.15","34,475.60","","0.10%"
"05-01-2022","34,912.50","34,957.00","35,052.65","34,757.60","","-0.31%"
"04-01-2022","35,021.30","35,119.90","35,182.90","34,772.40","","0.22%"
"03-01-2022","34,945.85","34,691.60","35,003.60","34,687.95","","0.98%"
"31-12-2021","34,605.05","34,340.45","34,653.70","34,333.00","","1.23%"
"30-12-2021","34,183.10","34,119.70","34,298.05","33,986.40","","0.19%"
"29-12-2021","34,118.20","34,066.85","34,187.95","33,958.80","","0.26%"
"28-12-2021","34,029.10","33,869.95","34,065.00","33,828.30","","1.27%"
"27-12-2021","33,601.30","33,263.30","33,658.90","32,922.55","","1.04%"
"24-12-2021","33,255.20","33,488.00","33,521.50","33,077.45","","-0.36%"
"23-12-2021","33,376.35","33,308.30","33,475.50","33,211.50","","1.06%"
"22-12-2021","33,027.50","32,776.25","33,109.35","32,685.80","","1.67%"
"21-12-2021","32,483.75","32,171.20","32,766.15","32,164.80","","1.81%"
"20-12-2021","31,905.20","32,738.40","32,773.30","31,529.20","","-4.07%"
"17-12-2021","33,258.45","33,992.60","34,075.35","33,134.55","","-2.06%"
"16-12-2021","33,956.40","34,300.60","34,425.25","33,853.50","","-0.20%"
"15-12-2021","34,024.55","34,248.40","34,315.05","33,953.95","","-0.49%"
"14-12-2021","34,190.45","34,015.10","34,254.00","33,837.45","","0.29%"
"13-12-2021","34,090.85","34,389.70","34,674.70","33,986.55","","0.16%"
"10-12-2021","34,036.70","33,698.10","34,066.50","33,664.00","","0.83%"
"09-12-2021","33,757.95","33,751.45","33,792.90","33,419.10","","0.61%"
"08-12-2021","33,552.90","33,145.80","33,591.95","33,133.70","","1.93%"
"07-12-2021","32,918.05","32,760.55","32,978.85","32,606.85","","1.41%"
"06-12-2021","32,458.85","33,078.70","33,139.35","32,393.70","","-1.79%"
"03-12-2021","33,049.45","33,291.65","33,417.40","33,000.95","","-0.36%"
"02-12-2021","33,167.35","32,684.20","33,206.95","32,576.20","","1.79%"
"01-12-2021","32,582.80","32,463.30","32,624.80","32,278.90","","1.08%"
"30-11-2021","32,234.85","31,970.55","32,725.70","31,954.25","","0.80%"
"29-11-2021","31,978.40","32,027.45","32,229.60","31,125.10","","-1.55%"
"26-11-2021","32,483.30","33,082.00","33,338.65","32,405.00","","-3.09%"
"25-11-2021","33,517.75","33,264.05","33,573.60","33,011.15","","0.99%"
"24-11-2021","33,190.25","33,315.55","33,558.15","33,061.80","","0.18%"
"23-11-2021","33,129.30","32,120.55","33,161.35","31,946.80","","2.25%"
"22-11-2021","32,401.25","33,341.35","33,369.90","31,990.40","","-2.74%"
"18-11-2021","33,312.75","33,992.30","34,047.30","33,104.45","","-1.67%"
"17-11-2021","33,876.95","33,822.25","34,280.95","33,793.35","","0.23%"
"16-11-2021","33,799.85","33,766.85","34,104.95","33,670.25","","0.28%"
"15-11-2021","33,705.10","33,792.10","33,839.75","33,522.85","","0.46%"
"12-11-2021","33,549.35","33,417.90","33,574.30","33,231.85","","1.23%"
"11-11-2021","33,143.20","33,207.40","33,323.60","32,965.00","","-0.03%"
"10-11-2021","33,153.55","33,028.65","33,314.85","32,914.60","","0.29%"
"09-11-2021","33,057.90","32,605.75","33,077.25","32,590.75","","1.45%"
"08-11-2021","32,586.90","32,532.20","32,624.50","32,078.65","","0.70%"
"04-11-2021","32,359.30","32,401.60","32,509.15","32,320.05","","0.68%"
"03-11-2021","32,140.75","32,166.85","32,226.05","31,954.95","","0.19%"
"02-11-2021","32,079.05","32,148.10","32,305.35","32,012.15","","0.26%"
"01-11-2021","31,994.35","31,544.60","32,041.85","31,525.75","","1.93%"
"29-10-2021","31,388.80","31,352.75","31,681.40","30,822.90","","-0.57%"
"28-10-2021","31,568.20","32,309.55","32,328.55","31,490.10","","-2.48%"
"27-10-2021","32,372.40","32,423.95","32,495.60","32,195.75","","0.55%"
"26-10-2021","32,196.80","31,545.75","32,255.15","31,540.70","","2.29%"
"25-10-2021","31,477.00","32,101.15","32,179.30","30,918.45","","-1.63%"
"22-10-2021","31,998.25","32,635.95","32,771.80","31,671.95","","-1.63%"
"21-10-2021","32,529.05","33,209.00","33,255.20","32,284.55","","-1.32%"
"20-10-2021","32,964.95","33,869.95","33,884.30","32,653.60","","-2.62%"
"19-10-2021","33,850.65","34,541.00","34,771.35","33,694.30","","-0.94%"
"18-10-2021","34,172.35","34,366.95","34,420.60","34,142.70","","0.76%"
"14-10-2021","33,913.70","33,743.50","34,163.25","33,731.45","","1.43%"
"13-10-2021","33,436.65","33,058.90","33,457.60","33,042.75","","1.53%"
"12-10-2021","32,933.95","33,126.85","33,229.75","32,739.40","","-0.44%"
"11-10-2021","33,080.40","33,180.00","33,237.45","32,879.85","","0.03%"
"08-10-2021","33,071.55","32,935.90","33,142.20","32,754.80","","0.99%"
"07-10-2021","32,748.55","32,681.45","32,818.55","32,610.05","","1.27%"
"06-10-2021","32,336.50","32,738.80","32,824.25","32,282.55","","-0.50%"
"05-10-2021","32,497.80","32,411.55","32,551.65","32,364.30","","0.62%"
"04-10-2021","32,296.15","31,824.50","32,343.95","31,734.25","","2.12%"
"01-10-2021","31,624.55","31,565.50","31,701.25","31,434.25","","-0.05%"
"30-09-2021","31,641.80","31,734.60","31,804.35","31,563.20","","0.27%"
"29-09-2021","31,556.90","31,219.25","31,672.75","31,075.45","","0.72%"
"28-09-2021","31,331.20","31,673.45","31,699.90","31,095.20","","-0.75%"
"27-09-2021","31,567.40","31,871.50","31,933.75","31,366.30","","-0.58%"
"24-09-2021","31,750.85","32,049.15","32,111.30","31,589.20","","-0.06%"
"23-09-2021","31,768.50","31,622.65","31,818.50","31,570.65","","1.24%"
"22-09-2021","31,378.60","31,134.15","31,445.40","31,109.95","","1.10%"
"21-09-2021","31,036.60","30,762.45","31,082.35","30,307.95","","0.37%"
"20-09-2021","30,922.15","31,265.60","31,524.30","30,871.25","","-2.23%"
"17-09-2021","31,627.35","31,941.45","31,974.00","31,419.75","","-0.53%"
"16-09-2021","31,797.10","31,827.10","31,991.30","31,672.55","","0.23%"
"15-09-2021","31,722.80","31,688.80","31,756.95","31,587.40","","0.63%"
"14-09-2021","31,524.00","31,744.15","31,744.15","31,458.70","","0.15%"
"13-09-2021","31,478.20","31,280.85","31,519.85","31,162.85","","0.89%"
"09-09-2021","31,199.55","30,932.05","31,261.95","30,903.90","","0.85%"
"08-09-2021","30,937.60","30,785.75","31,027.45","30,615.85","","0.47%"
"07-09-2021","30,794.40","30,997.50","31,040.80","30,497.60","","-0.36%"
"06-09-2021","30,906.85","30,996.90","31,014.45","30,804.40","","0.23%"
"03-09-2021","30,836.45","30,916.80","30,935.60","30,562.20","","0.62%"
"02-09-2021","30,646.30","30,346.45","30,687.35","30,240.45","","1.17%"
"01-09-2021","30,292.65","30,509.00","30,560.45","30,229.80","","0.26%"
"31-08-2021","30,213.40","29,955.50","30,264.55","29,888.60","","1.36%"
"30-08-2021","29,808.30","29,439.40","29,851.95","29,425.20","","1.68%"
"27-08-2021","29,314.70","29,123.30","29,341.10","28,817.85","","1.17%"
"26-08-2021","28,977.10","28,952.30","29,005.15","28,797.35","","0.89%"
"25-08-2021","28,721.35","28,654.85","28,859.20","28,626.80","","1.23%"
"24-08-2021","28,371.00","28,089.55","28,404.30","28,043.50","","1.68%"
"23-08-2021","27,903.35","28,434.50","28,545.85","27,644.15","","-1.01%"
"20-08-2021","28,187.75","28,526.55","28,698.10","28,092.90","","-1.94%"
"18-08-2021","28,745.85","28,802.45","28,889.15","28,628.00","","0.05%"
"17-08-2021","28,731.80","28,466.75","28,753.70","28,385.25","","0.94%"
"16-08-2021","28,463.60","28,415.80","28,489.05","28,255.70","","0.09%"
"13-08-2021","28,437.05","28,456.70","28,546.60","28,249.15","","0.17%"
"12-08-2021","28,388.10","28,016.45","28,411.10","27,957.75","","1.78%"
"11-08-2021","27,892.60","27,984.70","28,129.60","27,180.10","","-0.40%"
"10-08-2021","28,003.40","28,680.25","28,706.30","27,772.85","","-2.07%"
"09-08-2021","28,596.70","29,046.20","29,076.75","28,458.90","","-1.16%"
"06-08-2021","28,932.85","28,796.05","29,010.50","28,721.25","","0.49%"
"05-08-2021","28,791.10","28,949.40","28,949.40","28,471.65","","0.10%"
"04-08-2021","28,762.00","29,142.05","29,207.45","28,660.55","","-0.35%"
"03-08-2021","28,862.50","29,005.75","29,014.90","28,813.10","","0.29%"
"02-08-2021","28,778.80","28,792.30","28,864.25","28,687.30","","0.93%"
"30-07-2021","28,513.05","28,524.95","28,666.50","28,422.30","","0.33%"
"29-07-2021","28,418.85","28,405.90","28,481.30","28,253.25","","0.46%"
"28-07-2021","28,289.35","28,543.40","28,606.35","27,859.85","","-0.63%"
"27-07-2021","28,468.90","28,571.35","28,717.00","28,217.10","","-0.12%"
"26-07-2021","28,502.15","28,550.90","28,591.80","28,332.05","","-0.07%"
"23-07-2021","28,522.80","28,681.75","28,832.60","28,396.45","","0.58%"
"22-07-2021","28,359.25","27,880.05","28,416.75","27,862.00","","2.41%"
"20-07-2021","27,691.55","27,919.45","28,030.70","27,327.35","","-1.30%"
"19-07-2021","28,055.70","28,186.00","28,389.90","27,920.95","","-1.08%"
"16-07-2021","28,361.35","28,228.05","28,393.50","28,102.10","","0.79%"
"15-07-2021","28,137.90","27,642.25","28,182.70","27,607.15","","2.23%"
"14-07-2021","27,522.80","27,520.55","27,600.15","27,430.65","","0.42%"
"13-07-2021","27,407.45","27,493.20","27,509.10","27,317.15","","0.53%"
"12-07-2021","27,264.15","27,441.25","27,490.85","27,220.45","","0.43%"
"09-07-2021","27,146.20","27,066.20","27,175.95","26,990.40","","0.58%"
"08-07-2021","26,989.60","27,078.75","27,270.55","26,856.45","","-0.07%"
"07-07-2021","27,007.70","27,017.00","27,080.70","26,784.80","","0.11%"
"06-07-2021","26,977.45","27,024.60","27,294.95","26,910.15","","-0.23%"
"05-07-2021","27,039.45","27,149.10","27,214.35","27,018.30","","-0.27%"
"02-07-2021","27,112.05","27,066.30","27,146.65","26,989.80","","0.06%"
"01-07-2021","27,096.40","27,160.40","27,177.30","26,964.70","","-0.14%"
"30-06-2021","27,135.00","27,127.10","27,267.20","27,077.75","","0.22%"
"29-06-2021","27,075.30","27,148.50","27,279.85","27,025.60","","-0.08%"
"28-06-2021","27,098.15","27,171.05","27,221.05","27,015.55","","-0.03%"
"25-06-2021","27,106.20","26,941.95","27,172.85","26,846.45","","0.75%"
"24-06-2021","26,905.50","26,911.90","26,979.50","26,785.45","","-0.18%"
"23-06-2021","26,953.30","27,421.80","27,478.05","26,899.65","","-0.92%"
"22-06-2021","27,204.00","27,221.95","27,428.70","27,160.65","","0.87%"
"21-06-2021","26,968.55","26,144.45","27,008.35","26,032.90","","1.40%"
"18-06-2021","26,596.40","26,647.65","26,720.25","25,899.80","","-0.53%"
"17-06-2021","26,737.90","26,755.10","27,018.45","26,666.35","","-1.49%"
"16-06-2021","27,143.60","27,358.75","27,418.00","27,052.90","","-1.43%"
"15-06-2021","27,537.15","27,608.55","27,669.65","27,480.15","","-0.07%"
"14-06-2021","27,557.30","27,534.95","27,631.20","26,891.60","","-1.03%"
"11-06-2021","27,843.40","27,934.50","28,037.50","27,641.70","","0.26%"
"10-06-2021","27,771.20","27,613.50","27,826.40","27,585.75","","1.33%"
"09-06-2021","27,406.55","27,954.85","28,004.00","27,266.20","","-1.29%"
"08-06-2021","27,765.05","27,427.25","27,835.85","27,323.00","","1.40%"
"07-06-2021","27,381.50","27,373.70","27,424.20","27,291.40","","0.57%"
"04-06-2021","27,226.50","27,228.65","27,289.60","27,096.40","","0.77%"
"03-06-2021","27,018.20","27,011.15","27,144.95","26,892.45","","0.87%"
"02-06-2021","26,784.35","26,342.65","26,817.55","26,338.35","","1.81%"
"01-06-2021","26,309.20","26,379.80","26,440.35","26,096.90","","0.06%"
"31-05-2021","26,292.35","26,292.95","26,337.65","26,097.45","","0.75%"
"28-05-2021","26,096.00","26,245.20","26,397.05","26,048.85","","-0.27%"
"27-05-2021","26,167.15","26,045.30","26,220.60","25,973.15","","1.09%"
"26-05-2021","25,885.95","25,935.95","25,995.25","25,725.90","","0.03%"
"25-05-2021","25,878.65","26,218.30","26,258.40","25,820.30","","-0.37%"
"24-05-2021","25,975.60","25,860.05","26,029.75","25,842.55","","1.13%"
"21-05-2021","25,686.60","25,759.05","25,820.75","25,616.10","","0.62%"
"20-05-2021","25,527.75","25,713.45","25,814.20","25,400.90","","-0.24%"
"19-05-2021","25,588.35","25,617.00","25,766.50","25,462.20","","0.26%"
"18-05-2021","25,521.70","25,460.00","25,702.85","25,429.05","","1.59%"
"17-05-2021","25,122.35","24,682.65","25,168.30","24,620.65","","2.36%"
"14-05-2021","24,543.50","25,172.05","25,203.30","24,433.45","","-1.77%"
"12-05-2021","24,986.60","25,304.75","25,358.35","24,922.75","","-0.93%"
"11-05-2021","25,220.75","25,146.70","25,398.50","25,026.30","","-0.19%"
"10-05-2021","25,269.95","25,365.45","25,433.95","25,187.95","","0.25%"
"07-05-2021","25,207.30","25,462.20","25,483.15","25,160.80","","-0.20%"
"06-05-2021","25,257.25","25,233.70","25,287.90","25,047.55","","0.90%"
"05-05-2021","25,032.90","25,037.00","25,138.50","24,856.55","","0.70%"
"04-05-2021","24,859.50","25,268.70","25,368.70","24,781.75","","-0.63%"
"03-05-2021","25,016.05","24,439.45","25,045.25","24,367.80","","1.91%"
"30-04-2021","24,547.70","24,481.45","24,781.80","24,437.60","","-0.54%"
"29-04-2021","24,681.25","24,958.90","24,976.25","24,544.80","","-0.07%"
"28-04-2021","24,697.75","24,723.80","24,808.65","24,658.05","","0.54%"
"27-04-2021","24,565.95","24,329.95","24,598.95","24,305.90","","1.44%"
"26-04-2021","24,217.25","24,328.20","24,406.10","24,187.25","","0.40%"
"23-04-2021","24,120.20","24,096.90","24,372.40","23,956.75","","0.27%"
"22-04-2021","24,055.55","23,772.40","24,165.65","23,697.40","","0.93%"
"20-04-2021","23,834.30","24,109.35","24,245.70","23,704.95","","0.24%"
"19-04-2021","23,778.20","23,423.30","23,894.45","23,120.10","","-1.37%"
"16-04-2021","24,108.90","23,820.60","24,240.80","23,781.60","","1.71%"
"15-04-2021","23,702.65","23,555.80","23,793.10","23,339.45","","0.43%"
"13-04-2021","23,601.40","23,418.80","23,745.55","23,148.45","","0.91%"
"12-04-2021","23,387.55","24,328.00","24,330.20","23,260.75","","-5.15%"
"09-04-2021","24,657.50","24,288.00","24,706.75","24,234.60","","1.45%"
"08-04-2021","24,304.60","24,350.15","24,499.25","24,215.45","","0.57%"
"07-04-2021","24,165.70","24,109.50","24,243.00","24,013.05","","0.72%"
"06-04-2021","23,993.60","23,742.15","24,070.90","23,593.45","","2.05%"
"05-04-2021","23,512.40","23,350.95","23,565.50","22,924.30","","0.97%"
"01-04-2021","23,287.50","22,846.30","23,327.80","22,842.40","","2.82%"
"31-03-2021","22,648.20","22,642.65","22,737.50","22,518.35","","0.37%"
"30-03-2021","22,563.85","22,484.65","22,594.55","22,383.20","","1.48%"
"26-03-2021","22,233.80","22,290.45","22,406.50","22,056.80","","1.03%"
"25-03-2021","22,007.80","22,621.80","22,632.80","21,804.80","","-2.26%"
"24-03-2021","22,517.65","22,789.35","22,956.80","22,469.70","","-1.32%"
"23-03-2021","22,819.95","22,653.90","22,897.15","22,627.05","","1.53%"
"22-03-2021","22,476.45","22,326.10","22,503.45","22,153.50","","1.42%"
"19-03-2021","22,161.70","21,720.95","22,224.60","21,230.90","","1.50%"
"18-03-2021","21,834.75","22,359.80","22,501.25","21,691.85","","-1.34%"
"17-03-2021","22,131.20","22,670.70","22,730.35","22,090.90","","-2.14%"
"16-03-2021","22,616.05","22,576.00","22,654.45","22,495.05","","0.69%"
"15-03-2021","22,460.35","22,660.85","22,660.85","22,192.55","","-0.26%"
"12-03-2021","22,517.80","22,804.15","22,840.10","22,408.95","","-0.36%"
"10-03-2021","22,599.15","22,383.10","22,623.55","22,344.10","","1.73%"
"09-03-2021","22,215.10","22,485.85","22,519.35","21,981.80","","-0.33%"
"08-03-2021","22,289.10","22,489.75","22,601.10","22,249.55","","-0.07%"
"05-03-2021","22,305.55","22,620.20","22,771.30","22,206.95","","-1.60%"
"04-03-2021","22,669.25","22,436.55","22,777.15","22,366.40","","0.52%"
"03-03-2021","22,552.95","22,310.30","22,631.50","22,290.50","","1.96%"
"02-03-2021","22,119.20","22,074.40","22,151.90","21,842.80","","1.20%"
"01-03-2021","21,856.70","21,661.65","21,907.50","21,571.30","","1.78%"
"26-02-2021","21,475.10","21,392.20","21,726.10","21,244.75","","-0.78%"
"25-02-2021","21,643.70","21,705.75","21,762.95","21,617.60","","0.39%"
"24-02-2021","21,560.25","21,603.15","21,615.65","21,361.25","","0.52%"
"23-02-2021","21,447.70","21,375.20","21,519.75","21,163.10","","1.08%"
"22-02-2021","21,219.55","21,467.85","21,519.40","21,136.80","","-0.95%"
"19-02-2021","21,423.85","21,716.80","21,790.05","21,173.05","","-1.43%"
"18-02-2021","21,733.65","21,614.05","21,824.50","21,600.90","","1.16%"
"17-02-2021","21,484.75","21,558.30","21,621.85","21,417.30","","-0.07%"
"16-02-2021","21,498.90","21,404.75","21,568.30","21,378.10","","0.74%"
"15-02-2021","21,342.00","21,272.50","21,477.40","21,197.20","","0.84%"
"12-02-2021","21,163.70","21,292.05","21,346.95","21,064.00","","-0.24%"
"11-02-2021","21,215.45","21,039.05","21,261.35","21,003.55","","1.41%"
"10-02-2021","20,921.20","20,840.75","20,953.15","20,751.50","","0.99%"
"09-02-2021","20,716.90","20,753.35","20,831.70","20,606.70","","0.22%"
"08-02-2021","20,671.80","20,680.10","20,755.80","20,635.10","","0.84%"
"05-02-2021","20,500.05","20,672.50","20,738.70","20,421.25","","0.05%"
"04-02-2021","20,489.25","20,318.20","20,538.75","20,229.20","","1.45%"
"03-02-2021","20,196.80","20,017.50","20,331.30","19,865.45","","1.84%"
"02-02-2021","19,832.55","19,790.05","19,946.65","19,695.60","","1.39%"
"01-02-2021","19,560.30","19,392.15","19,597.00","19,123.50","","1.48%"
"29-01-2021","19,275.45","19,723.20","19,788.55","19,242.70","","-1.51%"
"28-01-2021","19,571.60","19,553.30","19,733.85","19,425.65","","-0.84%"
"27-01-2021","19,737.85","19,834.75","19,909.45","19,639.35","","-0.49%"
"25-01-2021","19,835.45","20,101.55","20,154.60","19,530.55","","-0.58%"
"22-01-2021","19,951.00","20,245.75","20,272.35","19,892.90","","-1.17%"
"21-01-2021","20,188.10","20,416.65","20,460.00","20,124.80","","-0.51%"
"20-01-2021","20,292.05","20,231.50","20,347.45","20,192.70","","0.71%"
"19-01-2021","20,149.95","20,076.60","20,175.75","20,050.25","","1.28%"
"18-01-2021","19,894.60","20,278.00","20,303.40","19,734.45","","-1.83%"
"15-01-2021","20,265.05","20,672.40","20,702.00","20,152.70","","-1.16%"
"14-01-2021","20,502.30","20,471.25","20,537.30","20,249.95","","0.55%"
"13-01-2021","20,389.75","20,651.95","20,703.00","20,188.75","","-0.83%"
"12-01-2021","20,560.95","20,640.35","20,768.30","20,538.70","","-0.22%"
"11-01-2021","20,606.40","20,846.80","20,875.60","20,562.40","","-0.54%"
"08-01-2021","20,718.50","20,871.25","20,871.25","20,639.75","","0.25%"
"07-01-2021","20,666.55","20,725.75","20,815.90","20,633.20","","0.66%"
"06-01-2021","20,531.30","20,592.50","20,785.80","20,347.15","","0.17%"
"05-01-2021","20,497.40","20,268.10","20,520.30","20,146.70","","0.84%"
"04-01-2021","20,326.15","20,277.95","20,342.70","20,101.35","","1.14%"
"01-01-2021","20,096.30","19,940.30","20,156.65","19,908.65","","1.31%"
"31-12-2020","19,836.80","19,822.45","19,927.45","19,759.65","","0.33%"
"30-12-2020","19,770.70","19,783.15","19,806.00","19,613.85","","0.33%"
"29-12-2020","19,705.00","19,812.50","19,848.15","19,605.85","","-0.15%"
"28-12-2020","19,733.90","19,658.70","19,753.10","19,611.50","","1.09%"
"24-12-2020","19,521.20","19,557.50","19,598.10","19,381.85","","0.55%"
"23-12-2020","19,413.85","19,221.30","19,428.30","19,147.90","","1.58%"
"22-12-2020","19,111.25","18,841.70","19,146.85","18,332.25","","1.26%"
"21-12-2020","18,873.05","19,571.95","19,593.30","18,388.70","","-3.60%"
"18-12-2020","19,577.80","19,719.65","19,751.20","19,445.55","","-0.20%"
"17-12-2020","19,617.05","19,579.20","19,737.70","19,571.05","","0.62%"
"16-12-2020","19,495.80","19,396.15","19,523.65","19,349.85","","1.01%"
"15-12-2020","19,300.30","19,296.25","19,313.95","19,173.25","","0.22%"
"14-12-2020","19,257.10","19,304.10","19,361.50","19,200.75","","0.01%"
"11-12-2020","19,255.45","19,171.40","19,329.20","19,016.85","","0.23%"
"10-12-2020","19,211.35","19,217.20","19,237.65","18,986.80","","-0.10%"
"09-12-2020","19,230.50","19,279.50","19,321.05","19,176.40","","0.09%"
"08-12-2020","19,214.10","19,377.65","19,420.30","19,070.25","","-0.11%"
"07-12-2020","19,236.20","19,321.75","19,345.20","19,151.05","","-0.17%"
"04-12-2020","19,268.10","19,304.35","19,355.95","19,138.05","","0.25%"
"03-12-2020","19,220.05","19,291.70","19,338.15","19,167.65","","0.08%"
"02-12-2020","19,205.30","19,198.55","19,233.40","19,039.85","","0.24%"
"01-12-2020","19,159.55","19,255.70","19,259.05","19,037.75","","0.44%"
"27-11-2020","19,075.85","18,716.80","19,134.20","18,716.60","","2.23%"
"26-11-2020","18,660.40","18,561.00","18,691.75","18,457.80","","0.27%"
"25-11-2020","18,610.55","19,112.55","19,119.55","18,583.55","","-2.15%"
"24-11-2020","19,019.50","19,042.10","19,087.50","18,949.55","","0.77%"
"23-11-2020","18,875.05","18,616.15","18,888.55","18,614.30","","2.21%"
"20-11-2020","18,466.65","18,173.05","18,486.05","18,167.95","","1.70%"
"19-11-2020","18,157.30","18,258.05","18,355.70","18,097.75","","-0.81%"
"18-11-2020","18,305.10","18,277.95","18,385.25","18,184.55","","0.35%"
"17-11-2020","18,242.15","18,163.55","18,252.05","18,079.50","","0.90%"
"14-11-2020","18,080.00","18,117.85","18,127.05","18,049.55","","0.68%"
"13-11-2020","17,958.25","17,725.50","17,972.05","17,713.00","","1.43%"
"12-11-2020","17,705.05","17,520.35","17,751.45","17,486.55","","1.34%"
"11-11-2020","17,470.15","17,282.20","17,491.75","17,282.15","","1.35%"
"10-11-2020","17,237.80","17,744.60","17,752.90","17,180.40","","-2.30%"
"09-11-2020","17,643.00","17,668.00","17,685.25","17,511.15","","0.92%"
"06-11-2020","17,481.45","17,463.20","17,602.20","17,456.15","","0.56%"
"05-11-2020","17,384.40","17,168.85","17,403.25","17,161.50","","1.67%"
"04-11-2020","17,099.60","17,017.05","17,134.25","16,950.20","","0.70%"
"03-11-2020","16,980.10","17,126.25","17,203.15","16,943.00","","-0.03%"
"02-11-2020","16,985.65","17,122.80","17,236.00","16,937.05","","-1.05%"
"30-10-2020","17,165.85","17,151.70","17,322.80","17,055.75","","0.64%"
"29-10-2020","17,056.95","16,812.40","17,090.80","16,784.45","","0.61%"
"28-10-2020","16,954.10","17,080.70","17,194.80","16,921.75","","0.00%"
"27-10-2020","16,954.25","16,693.20","16,974.50","16,598.75","","1.70%"
"26-10-2020","16,671.00","16,967.00","16,987.40","16,603.25","","-1.40%"
"23-10-2020","16,908.45","16,976.25","17,001.05","16,871.45","","0.21%"
"22-10-2020","16,872.85","16,735.75","16,921.30","16,657.40","","0.68%"
"21-10-2020","16,758.85","16,836.55","16,911.15","16,566.65","","0.01%"
"20-10-2020","16,757.70","16,685.35","16,807.70","16,656.90","","0.20%"
"19-10-2020","16,724.60","16,807.75","16,816.40","16,673.05","","0.22%"
"16-10-2020","16,688.60","16,622.30","16,720.30","16,446.70","","0.84%"
"15-10-2020","16,548.95","16,907.25","16,929.35","16,521.40","","-1.85%"
"14-10-2020","16,860.25","16,845.60","16,898.10","16,764.00","","0.17%"
"13-10-2020","16,831.55","16,771.10","16,901.60","16,736.30","","0.49%"
"12-10-2020","16,748.75","16,755.10","16,791.35","16,606.90","","0.34%"
"09-10-2020","16,691.40","16,884.35","16,933.80","16,667.35","","-0.79%"
"08-10-2020","16,824.25","16,979.55","17,028.25","16,784.05","","-0.55%"
"07-10-2020","16,917.20","17,018.05","17,047.40","16,897.60","","-0.43%"
"06-10-2020","16,990.40","17,089.00","17,111.55","16,958.35","","0.03%"
"05-10-2020","16,984.95","17,059.10","17,072.70","16,896.35","","0.16%"
"01-10-2020","16,957.45","17,104.10","17,127.45","16,913.55","","0.18%"
"30-09-2020","16,926.65","17,065.00","17,069.35","16,880.95","","0.05%"
"29-09-2020","16,918.30","17,124.45","17,156.20","16,848.00","","-0.13%"
"28-09-2020","16,940.75","16,668.70","16,961.70","16,650.15","","3.23%"
"25-09-2020","16,411.20","16,231.00","16,423.70","16,105.85","","2.99%"
"24-09-2020","15,935.25","15,859.95","15,968.55","15,725.85","","-0.90%"
