"Date","Price","Open","High","Low","Vol.","Change %"
"27-06-2024","22,537.40","22,459.90","22,571.65","22,395.90","4.30B","0.45%"
"26-06-2024","22,436.80","22,379.50","22,464.85","22,309.50","3.83B","0.30%"
"25-06-2024","22,370.65","22,349.75","22,391.75","22,287.10","2.65B","0.37%"
"24-06-2024","22,289.10","22,150.65","22,309.10","22,073.65","3.22B","0.24%"
"21-06-2024","22,236.20","22,392.60","22,393.30","22,186.20","4.82B","-0.31%"
"20-06-2024","22,305.10","22,293.55","22,333.60","22,182.20","3.47B","0.36%"
"19-06-2024","22,224.90","22,406.30","22,406.30","22,127.25","5.22B","-0.47%"
"18-06-2024","22,329.60","22,323.55","22,338.15","22,253.35","3.24B","0.52%"
"14-06-2024","22,214.30","22,148.25","22,229.40","22,054.15","3.42B","0.63%"
"13-06-2024","22,074.30","22,120.75","22,120.80","21,992.15","3.12B","0.52%"
"12-06-2024","21,960.95","21,935.20","22,023.90","21,904.70","3.55B","0.50%"
"11-06-2024","21,852.00","21,856.35","21,961.45","21,782.35","4.47B","0.20%"
"10-06-2024","21,808.25","21,844.30","21,930.50","21,758.30","3.71B","0.20%"
"07-06-2024","21,764.15","21,390.20","21,781.35","21,333.50","3.73B","1.87%"
"06-06-2024","21,365.00","21,253.70","21,462.80","21,193.20","3.84B","1.48%"
"05-06-2024","21,054.40","20,570.75","21,092.15","20,116.60","5.52B","3.59%"
"04-06-2024","20,323.85","21,753.35","21,753.35","19,624.25","9.29B","-6.76%"
"03-06-2024","21,797.40","21,926.60","21,926.60","21,629.30","5.21B","3.29%"
"31-05-2024","21,103.30","21,129.35","21,177.25","21,003.00","6.42B","0.31%"
"30-05-2024","21,038.55","21,201.80","21,262.85","20,983.95","3.53B","-1.02%"
"29-05-2024","21,256.30","21,288.35","21,356.15","21,243.20","2.53B","-0.61%"
"28-05-2024","21,387.35","21,542.50","21,558.15","21,345.35","2.85B","-0.49%"
"27-05-2024","21,493.00","21,573.80","21,613.60","21,439.15","3.60B","0.04%"
"24-05-2024","21,483.75","21,483.00","21,567.45","21,444.95","5.24B","-0.03%"
"23-05-2024","21,489.55","21,280.05","21,505.25","21,249.15","3.43B","1.19%"
"22-05-2024","21,237.75","21,255.20","21,261.75","21,103.20","2.97B","0.24%"
"21-05-2024","21,187.65","21,114.65","21,224.70","21,068.85","3.54B","0.20%"
"18-05-2024","21,144.45","21,131.45","21,156.45","21,115.80","482.89B","0.38%"
"17-05-2024","21,064.55","20,967.40","21,078.65","20,934.45","2.67B","0.65%"
"16-05-2024","20,929.05","20,846.85","20,950.55","20,667.80","2.47B","0.90%"
"15-05-2024","20,741.85","20,744.50","20,811.25","20,681.90","2.17B","0.28%"
"14-05-2024","20,683.80","20,544.35","20,709.75","20,508.00","2.61B","0.84%"
"13-05-2024","20,511.00","20,471.65","20,540.25","20,184.10","2.40B","0.20%"
"10-05-2024","20,469.10","20,398.00","20,482.05","20,299.10","2.25B","0.61%"
"09-05-2024","20,344.80","20,681.10","20,736.25","20,318.90","2.63B","-1.74%"
"08-05-2024","20,704.90","20,586.80","20,768.75","20,516.25","2.70B","0.33%"
"07-05-2024","20,636.05","20,911.35","20,914.90","20,548.80","3.75B","-1.10%"
"06-05-2024","20,864.95","21,044.10","21,048.95","20,805.05","3.09B","-0.45%"
"03-05-2024","20,959.55","21,193.45","21,208.70","20,830.65","4.06B","-0.59%"
"02-05-2024","21,083.60","21,010.45","21,126.10","21,009.35","3.29B","0.41%"
"30-04-2024","20,997.20","21,052.35","21,146.50","20,971.85","3.68B","0.02%"
"29-04-2024","20,992.20","20,911.10","21,002.10","20,847.85","4.11B","0.73%"
"26-04-2024","20,839.35","20,926.40","20,941.10","20,814.50","6.61B","-0.14%"
"25-04-2024","20,867.90","20,690.85","20,894.00","20,686.70","4.47B","0.66%"
"24-04-2024","20,730.65","20,723.20","20,772.55","20,710.20","3.70B","0.38%"
"23-04-2024","20,652.65","20,687.90","20,689.75","20,621.55","4.89B","0.38%"
"22-04-2024","20,574.85","20,566.20","20,604.10","20,468.10","3.70B","0.93%"
"19-04-2024","20,385.20","20,178.25","20,428.40","20,038.35","2.72B","0.30%"
"18-04-2024","20,324.70","20,515.15","20,617.10","20,291.15","2.96B","-0.48%"
"16-04-2024","20,423.00","20,361.25","20,495.20","20,326.25","3.11B","-0.27%"
"15-04-2024","20,478.75","20,493.30","20,623.80","20,362.30","3.20B","-1.29%"
"12-04-2024","20,745.50","20,873.20","20,931.40","20,735.15","3.26B","-0.81%"
"10-04-2024","20,915.20","20,864.55","20,933.85","20,822.85","2.57B","0.60%"
"09-04-2024","20,790.70","20,912.75","20,912.75","20,741.50","2.28B","-0.14%"
"08-04-2024","20,819.10","20,806.85","20,866.10","20,768.50","2.75B","0.50%"
"05-04-2024","20,715.10","20,654.75","20,730.15","20,609.90","2.83B","0.24%"
"04-04-2024","20,664.65","20,755.35","20,772.40","20,537.50","3.31B","0.29%"
"03-04-2024","20,605.70","20,528.20","20,657.90","20,496.55","3.03B","0.17%"
"02-04-2024","20,569.75","20,524.15","20,579.25","20,481.85","2.81B","0.38%"
"01-04-2024","20,492.55","20,392.25","20,504.50","20,387.05","2.48B","1.17%"
"28-03-2024","20,255.15","20,150.35","20,380.50","20,146.15","2.65B","0.83%"
"27-03-2024","20,087.80","20,063.00","20,174.40","20,063.00","2.82B","0.41%"
"26-03-2024","20,005.25","19,895.55","20,044.50","19,895.30","2.34B","0.05%"
"22-03-2024","19,994.60","19,855.00","20,048.60","19,806.70","2.60B","0.49%"
"21-03-2024","19,897.40","19,790.85","19,916.45","19,790.85","2.21B","1.35%"
"20-03-2024","19,632.05","19,651.70","19,697.45","19,465.85","2.15B","0.11%"
"19-03-2024","19,610.55","19,785.80","19,798.95","19,594.10","2.13B","-1.17%"
"18-03-2024","19,843.10","19,804.30","19,894.45","19,709.20","2.24B","0.09%"
"15-03-2024","19,825.20","19,867.75","19,942.40","19,671.15","4.16B","-0.46%"
"14-03-2024","19,916.35","19,598.40","19,933.90","19,514.70","3.82B","1.37%"
"13-03-2024","19,646.30","20,236.80","20,247.90","19,549.50","4.15B","-2.60%"
"12-03-2024","20,171.40","20,299.80","20,326.25","20,135.30","2.43B","-0.58%"
"11-03-2024","20,288.75","20,478.75","20,483.25","20,264.30","2.28B","-0.71%"
"07-03-2024","20,434.80","20,413.65","20,471.35","20,384.50","2.43B","0.27%"
"06-03-2024","20,379.55","20,368.75","20,396.75","20,139.35","3.55B","-0.01%"
"05-03-2024","20,382.00","20,422.30","20,440.40","20,328.00","2.71B","-0.24%"
"04-03-2024","20,432.05","20,456.75","20,482.60","20,383.15","2.54B","0.05%"
"02-03-2024","20,421.35","20,420.95","20,445.45","20,401.40","330.59K","0.35%"
"01-03-2024","20,349.80","20,171.90","20,360.20","20,171.00","2.82B","1.29%"
"29-02-2024","20,090.05","20,009.25","20,160.05","19,901.30","4.89B","0.35%"
"28-02-2024","20,020.40","20,323.50","20,335.65","19,987.35","3.85B","-1.34%"
"27-02-2024","20,292.85","20,249.25","20,329.10","20,234.95","2.85B","0.18%"
"26-02-2024","20,255.80","20,299.50","20,335.75","20,210.35","2.82B","-0.28%"
"23-02-2024","20,313.50","20,358.70","20,365.65","20,280.15","3.98B","0.15%"
"22-02-2024","20,283.95","20,179.25","20,308.90","20,004.10","3.17B","0.77%"
"21-02-2024","20,128.30","20,329.10","20,342.30","20,077.80","3.14B","-0.71%"
"20-02-2024","20,271.90","20,242.65","20,285.80","20,190.70","2.68B","0.15%"
"19-02-2024","20,241.10","20,244.25","20,301.00","20,174.90","2.71B","0.38%"
"16-02-2024","20,164.90","20,136.85","20,191.45","20,098.10","3.11B","0.64%"
"15-02-2024","20,037.00","20,011.70","20,065.75","19,952.00","3.54B","0.58%"
"14-02-2024","19,922.30","19,618.10","19,943.75","19,579.20","3.45B","0.70%"
"13-02-2024","19,782.90","19,709.80","19,796.05","19,508.75","3.93B","0.55%"
"12-02-2024","19,675.20","19,999.95","20,015.00","19,634.60","4.04B","-1.43%"
"09-02-2024","19,961.50","20,015.00","20,040.65","19,745.45","5.41B","-0.13%"
"08-02-2024","19,987.55","20,207.55","20,209.05","19,949.35","5.60B","-0.61%"
"07-02-2024","20,109.55","20,157.20","20,169.90","20,011.45","5.80B","0.38%"
"06-02-2024","20,033.75","19,923.20","20,044.45","19,824.85","4.60B","0.91%"
"05-02-2024","19,853.50","19,989.65","20,044.00","19,805.75","5.18B","-0.29%"
"02-02-2024","19,910.80","19,884.65","20,101.15","19,874.80","4.99B","0.67%"
"01-02-2024","19,777.35","19,869.95","19,871.25","19,703.75","4.21B","-0.12%"
"31-01-2024","19,802.10","19,574.15","19,813.30","19,546.40","3.60B","1.16%"
"30-01-2024","19,574.20","19,770.25","19,799.25","19,558.80","3.97B","-0.70%"
"29-01-2024","19,711.65","19,475.40","19,728.90","19,470.05","4.15B","1.64%"
"25-01-2024","19,393.00","19,479.65","19,480.05","19,289.80","3.86B","-0.30%"
"24-01-2024","19,451.00","19,193.15","19,470.65","19,080.50","4.18B","1.27%"
"23-01-2024","19,206.45","19,743.50","19,752.35","19,158.75","4.48B","-2.06%"
"20-01-2024","19,611.40","19,694.85","19,717.50","19,583.50","","0.03%"
"19-01-2024","19,606.40","19,555.95","19,618.95","19,537.15","3.75B","0.99%"
"18-01-2024","19,414.80","19,388.40","19,468.65","19,143.50","3.72B","-0.37%"
"17-01-2024","19,487.60","19,556.40","19,707.70","19,470.05","4.15B","-1.71%"
"16-01-2024","19,827.55","19,894.30","19,923.30","19,736.20","4.15B","-0.29%"
"15-01-2024","19,885.55","19,876.50","19,896.90","19,763.80","3.51B","0.71%"
"12-01-2024","19,745.60","19,691.25","19,775.90","19,635.75","3.10B","0.82%"
"11-01-2024","19,584.35","19,589.75","19,626.50","19,532.30","3.37B","0.34%"
"10-01-2024","19,517.85","19,463.55","19,532.30","19,354.10","3.61B","0.30%"
"09-01-2024","19,459.55","19,549.50","19,596.05","19,439.10","3.71B","0.22%"
"08-01-2024","19,417.70","19,636.00","19,641.85","19,400.60","3.52B","-0.88%"
"05-01-2024","19,590.60","19,602.10","19,637.10","19,490.95","4.03B","0.25%"
"04-01-2024","19,541.25","19,451.80","19,560.40","19,433.50","3.25B","0.90%"
"03-01-2024","19,367.15","19,434.30","19,442.20","19,343.15","3.64B","-0.26%"
"02-01-2024","19,418.40","19,496.80","19,499.80","19,271.65","4.06B","-0.26%"
"01-01-2024","19,469.50","19,452.00","19,543.25","19,421.40","4.27B","0.21%"
"29-12-2023","19,429.15","19,394.50","19,450.10","19,338.35","4.24B","0.15%"
"28-12-2023","19,399.25","19,358.35","19,414.55","19,313.10","3.24B","0.53%"
"27-12-2023","19,296.95","19,219.40","19,312.30","19,189.80","2.09B","0.77%"
"26-12-2023","19,148.85","19,095.00","19,173.80","19,059.40","2.21B","0.49%"
"22-12-2023","19,054.70","19,011.25","19,089.95","18,934.75","2.61B","0.60%"
"21-12-2023","18,941.80","18,647.85","18,965.80","18,582.95","3.06B","0.86%"
"20-12-2023","18,779.45","19,264.40","19,303.60","18,727.10","3.87B","-2.03%"
"19-12-2023","19,169.25","19,212.55","19,213.55","19,067.20","2.95B","0.07%"
"18-12-2023","19,155.55","19,149.15","19,201.55","19,073.10","3.41B","0.05%"
"15-12-2023","19,145.05","19,071.95","19,165.10","19,020.55","4.03B","0.90%"
"14-12-2023","18,973.85","18,906.40","18,996.25","18,893.75","3.96B","1.19%"
"13-12-2023","18,751.45","18,723.70","18,770.45","18,601.50","2.98B","0.35%"
"12-12-2023","18,686.80","18,809.90","18,819.70","18,635.35","3.32B","-0.44%"
"11-12-2023","18,770.20","18,726.35","18,780.45","18,710.15","2.91B","0.36%"
"08-12-2023","18,703.50","18,752.25","18,785.70","18,588.15","3.55B","0.00%"
"07-12-2023","18,703.85","18,696.75","18,721.80","18,619.75","3.28B","0.13%"
"06-12-2023","18,680.00","18,677.25","18,698.80","18,594.40","2.73B","0.49%"
"05-12-2023","18,588.55","18,541.30","18,594.90","18,453.65","2.85B","0.76%"
"04-12-2023","18,448.50","18,422.35","18,460.00","18,315.45","2.95B","1.84%"
"01-12-2023","18,115.35","18,061.80","18,141.65","18,053.15","2.48B","0.71%"
"30-11-2023","17,987.95","17,926.90","18,007.10","17,845.90","4.61B","0.47%"
"29-11-2023","17,904.10","17,831.65","17,911.35","17,823.45","2.24B","0.91%"
"28-11-2023","17,741.80","17,701.05","17,760.00","17,665.65","2.26B","0.56%"
"24-11-2023","17,643.50","17,661.30","17,684.15","17,631.75","1.81B","0.02%"
"23-11-2023","17,639.40","17,654.15","17,693.25","17,627.35","1.69B","0.07%"
"22-11-2023","17,627.70","17,637.45","17,654.60","17,533.75","1.81B","0.00%"
"21-11-2023","17,627.60","17,644.50","17,665.00","17,617.20","2.02B","0.31%"
"20-11-2023","17,573.65","17,618.55","17,636.40","17,556.10","2.18B","-0.15%"
"17-11-2023","17,600.50","17,537.45","17,649.05","17,528.85","2.97B","0.04%"
"16-11-2023","17,593.10","17,518.10","17,668.65","17,486.50","2.24B","0.49%"
"15-11-2023","17,508.05","17,493.30","17,518.90","17,448.30","2.78B","1.09%"
"13-11-2023","17,318.60","17,335.00","17,339.15","17,278.65","2.27B","-0.24%"
"12-11-2023","17,361.10","17,380.50","17,383.45","17,349.40","423.01K","0.61%"
"10-11-2023","17,256.60","17,189.70","17,274.90","17,156.85","1.65B","0.22%"
"09-11-2023","17,218.90","17,284.95","17,288.60","17,209.55","2.15B","-0.24%"
"08-11-2023","17,259.70","17,242.65","17,269.25","17,215.00","2.31B","0.42%"
"07-11-2023","17,187.80","17,170.35","17,200.60","17,120.75","2.16B","0.17%"
"06-11-2023","17,159.40","17,105.35","17,168.75","17,080.95","1.89B","0.93%"
"03-11-2023","17,000.95","16,990.35","17,027.45","16,983.05","2.45B","0.65%"
"02-11-2023","16,890.80","16,849.95","16,903.75","16,823.00","2.24B","0.94%"
"01-11-2023","16,732.95","16,808.50","16,834.10","16,719.10","2.39B","-0.41%"
"31-10-2023","16,801.10","16,909.70","16,910.00","16,785.55","1.85B","-0.15%"
"30-10-2023","16,826.10","16,784.95","16,837.80","16,661.95","2.06B","0.36%"
"27-10-2023","16,765.45","16,636.05","16,793.10","16,634.60","2.14B","1.27%"
"26-10-2023","16,555.45","16,678.70","16,689.10","16,466.25","2.56B","-1.23%"
"25-10-2023","16,760.80","16,912.40","16,967.10","16,677.15","2.45B","-0.76%"
"23-10-2023","16,888.70","17,204.75","17,224.80","16,859.85","2.54B","-1.86%"
"20-10-2023","17,208.75","17,258.30","17,295.05","17,190.60","2.59B","-0.59%"
"19-10-2023","17,310.50","17,251.20","17,344.60","17,202.25","2.05B","-0.19%"
"18-10-2023","17,344.00","17,484.35","17,492.40","17,332.30","2.32B","-0.71%"
"17-10-2023","17,467.70","17,490.05","17,494.50","17,437.95","2.19B","0.43%"
"16-10-2023","17,393.00","17,390.35","17,431.50","17,353.15","2.16B","0.02%"
"13-10-2023","17,390.35","17,323.05","17,436.50","17,306.55","2.28B","-0.17%"
"12-10-2023","17,419.70","17,438.30","17,457.85","17,402.45","2.14B","0.07%"
"11-10-2023","17,407.35","17,380.65","17,447.80","17,375.50","2.19B","0.60%"
"10-10-2023","17,303.35","17,184.55","17,319.30","17,184.55","2.00B","1.03%"
"09-10-2023","17,127.70","17,170.50","17,206.85","17,096.65","2.34B","-0.96%"
"06-10-2023","17,293.60","17,263.35","17,310.10","17,237.10","2.24B","0.57%"
"05-10-2023","17,195.80","17,202.25","17,234.00","17,154.30","2.48B","0.42%"
"04-10-2023","17,123.10","17,195.55","17,200.70","17,032.60","3.00B","-0.76%"
"03-10-2023","17,254.40","17,294.50","17,295.45","17,201.70","2.47B","-0.22%"
"29-09-2023","17,292.60","17,227.55","17,357.15","17,205.20","2.09B","0.71%"
"28-09-2023","17,170.45","17,384.05","17,389.20","17,147.00","2.92B","-0.99%"
"27-09-2023","17,341.60","17,270.40","17,352.10","17,217.45","2.42B","0.38%"
"26-09-2023","17,276.75","17,284.90","17,312.35","17,250.30","2.39B","0.02%"
"25-09-2023","17,272.55","17,276.35","17,308.20","17,198.20","2.34B","0.07%"
"22-09-2023","17,260.80","17,314.40","17,361.80","17,226.05","3.03B","-0.25%"
"21-09-2023","17,303.50","17,409.10","17,422.75","17,273.10","2.88B","-0.84%"
"20-09-2023","17,449.35","17,513.20","17,571.15","17,419.75","3.10B","-0.93%"
"18-09-2023","17,613.60","17,666.85","17,671.60","17,601.55","4.46B","-0.30%"
"15-09-2023","17,665.80","17,662.80","17,691.85","17,620.90","4.14B","0.35%"
"14-09-2023","17,603.50","17,593.25","17,648.55","17,546.00","2.95B","0.44%"
"13-09-2023","17,526.75","17,458.40","17,540.85","17,364.35","3.48B","0.38%"
"12-09-2023","17,460.55","17,753.95","17,754.05","17,422.05","4.43B","-1.09%"
"11-09-2023","17,653.35","17,567.20","17,660.80","17,550.20","3.72B","0.95%"
"08-09-2023","17,487.45","17,437.65","17,519.60","17,385.50","2.99B","0.59%"
"07-09-2023","17,385.50","17,292.35","17,395.00","17,269.10","2.77B","0.58%"
"06-09-2023","17,284.60","17,274.20","17,298.80","17,198.75","3.05B","0.19%"
"05-09-2023","17,252.10","17,228.20","17,264.90","17,180.95","3.77B","0.41%"
"04-09-2023","17,180.95","17,157.90","17,191.20","17,074.55","4.46B","0.62%"
"01-09-2023","17,074.55","16,940.20","17,088.10","16,931.50","3.95B","0.89%"
"31-08-2023","16,924.30","17,001.35","17,011.80","16,904.70","3.89B","-0.26%"
"30-08-2023","16,968.95","17,010.15","17,035.60","16,959.10","2.25B","0.25%"
"29-08-2023","16,927.30","16,933.85","16,938.80","16,898.05","2.51B","0.31%"
"28-08-2023","16,875.30","16,866.40","16,918.25","16,823.40","2.44B","0.32%"
"25-08-2023","16,820.85","16,871.00","16,905.70","16,785.25","2.51B","-0.65%"
"24-08-2023","16,930.15","17,039.25","17,074.25","16,916.40","2.41B","-0.12%"
"23-08-2023","16,950.25","16,950.90","16,981.85","16,912.15","2.28B","0.27%"
"22-08-2023","16,905.25","16,886.95","16,925.45","16,874.80","2.25B","0.32%"
"21-08-2023","16,852.05","16,780.75","16,872.55","16,766.70","1.77B","0.56%"
"18-08-2023","16,757.70","16,768.00","16,803.25","16,722.05","1.90B","-0.27%"
"17-08-2023","16,802.25","16,858.85","16,869.40","16,781.60","2.05B","-0.30%"
"16-08-2023","16,853.05","16,779.60","16,867.80","16,732.75","1.96B","0.16%"
"14-08-2023","16,825.55","16,827.75","16,854.10","16,661.00","2.03B","-0.21%"
"11-08-2023","16,860.15","16,970.05","16,972.05","16,845.80","2.28B","-0.47%"
"10-08-2023","16,939.85","16,999.50","17,013.45","16,901.55","2.35B","-0.38%"
"09-08-2023","17,003.85","16,966.85","17,011.95","16,881.75","2.11B","0.32%"
"08-08-2023","16,949.25","16,991.85","16,998.15","16,889.85","2.39B","-0.04%"
"07-08-2023","16,956.35","16,948.35","16,970.05","16,897.50","2.25B","0.39%"
"04-08-2023","16,890.60","16,847.40","16,914.45","16,836.55","2.63B","0.71%"
"03-08-2023","16,772.30","16,818.35","16,878.75","16,691.65","2.55B","-0.51%"
"02-08-2023","16,858.95","17,005.60","17,018.85","16,755.90","2.42B","-1.13%"
"01-08-2023","17,051.15","17,096.60","17,102.10","17,026.30","2.33B","-0.05%"
"31-07-2023","17,059.00","16,972.50","17,072.80","16,939.00","2.44B","0.65%"
"28-07-2023","16,948.35","16,935.05","16,960.50","16,880.60","2.07B","0.17%"
"27-07-2023","16,919.20","17,038.35","17,056.20","16,873.00","2.48B","-0.33%"
"26-07-2023","16,975.00","16,950.70","17,011.00","16,931.60","2.31B","0.46%"
"25-07-2023","16,896.90","16,918.80","16,918.85","16,832.45","2.29B","0.19%"
"24-07-2023","16,865.15","16,921.75","16,948.40","16,852.20","2.88B","-0.23%"
"21-07-2023","16,904.30","16,931.95","16,991.40","16,874.95","2.36B","-0.81%"
"20-07-2023","17,042.55","16,965.45","17,051.00","16,912.70","2.16B","0.53%"
"19-07-2023","16,953.50","16,919.05","16,964.25","16,877.45","1.99B","0.48%"
"18-07-2023","16,872.00","16,932.95","16,940.15","16,818.30","2.00B","0.00%"
"17-07-2023","16,872.05","16,811.65","16,884.95","16,784.35","2.05B","0.64%"
"14-07-2023","16,765.45","16,695.70","16,786.00","16,655.05","1.68B","0.85%"
"13-07-2023","16,623.90","16,726.95","16,774.50","16,596.45","2.16B","-0.10%"
"12-07-2023","16,641.05","16,697.10","16,703.25","16,627.30","2.11B","-0.04%"
"11-07-2023","16,648.00","16,610.95","16,698.80","16,597.55","1.98B","0.57%"
"10-07-2023","16,553.75","16,620.90","16,623.95","16,530.75","1.78B","-0.07%"
"07-07-2023","16,564.90","16,653.30","16,718.20","16,541.60","2.18B","-0.78%"
"06-07-2023","16,695.05","16,600.75","16,703.30","16,590.70","2.48B","0.59%"
"05-07-2023","16,597.20","16,580.20","16,611.15","16,540.20","2.34B","0.25%"
"04-07-2023","16,556.05","16,597.50","16,599.25","16,499.15","2.89B","0.17%"
"03-07-2023","16,527.95","16,490.95","16,541.90","16,485.30","2.21B","0.60%"
"30-06-2023","16,430.00","16,354.95","16,437.45","16,326.00","2.17B","0.94%"
"28-06-2023","16,277.20","16,239.85","16,296.00","16,210.45","2.07B","0.70%"
"27-06-2023","16,163.50","16,118.65","16,171.20","16,104.20","1.48B","0.61%"
"26-06-2023","16,066.15","16,017.50","16,079.00","15,995.10","1.33B","0.34%"
"23-06-2023","16,011.80","16,126.70","16,133.95","15,999.40","1.51B","-0.80%"
"22-06-2023","16,140.80","16,252.75","16,264.15","16,128.80","1.80B","-0.62%"
"21-06-2023","16,240.95","16,244.55","16,277.35","16,201.40","1.86B","0.25%"
"20-06-2023","16,199.95","16,147.55","16,215.60","16,080.95","1.69B","0.36%"
"19-06-2023","16,142.15","16,231.05","16,244.95","16,117.85","1.73B","-0.24%"
"16-06-2023","16,181.45","16,100.90","16,211.25","16,091.80","2.04B","0.77%"
"15-06-2023","16,058.25","16,106.85","16,138.70","16,039.05","1.70B","-0.16%"
"14-06-2023","16,084.05","16,082.15","16,094.10","16,035.15","2.02B","0.22%"
"13-06-2023","16,048.20","15,964.80","16,057.50","15,964.30","1.91B","0.75%"
"12-06-2023","15,929.10","15,913.20","15,946.15","15,874.40","1.72B","0.33%"
"09-06-2023","15,877.40","15,947.95","15,961.70","15,866.80","1.90B","-0.27%"
"08-06-2023","15,921.05","16,021.70","16,048.80","15,906.15","2.37B","-0.54%"
"07-06-2023","16,006.70","15,938.30","16,016.00","15,920.25","3.11B","0.81%"
"06-06-2023","15,878.40","15,873.75","15,895.70","15,816.70","1.73B","0.12%"
"05-06-2023","15,859.50","15,877.45","15,899.15","15,851.75","1.79B","0.31%"
"02-06-2023","15,811.20","15,816.80","15,838.45","15,774.65","1.85B","0.32%"
"01-06-2023","15,760.35","15,801.95","15,823.95","15,743.40","1.76B","-0.04%"
