"Date","Price","Open","High","Low","Vol.","Change %"
"27-06-2024","28.71","28.62","28.75","28.45","2.12M","0.31%"
"26-06-2024","28.62","28.47","28.68","28.35","1.82M","0.53%"
"25-06-2024","28.47","28.46","28.58","28.38","3.16M","0.00%"
"24-06-2024","28.47","28.26","28.56","28.07","958.73K","0.53%"
"21-06-2024","28.32","28.45","28.64","28.26","1.44M","-0.46%"
"20-06-2024","28.45","28.57","29.03","28.26","7.76M","-0.04%"
"19-06-2024","28.46","29.05","29.24","28.43","1.58M","-1.21%"
"18-06-2024","28.81","28.99","29.37","28.70","1.09M","0.00%"
"14-06-2024","28.81","29.50","29.50","28.64","929.67K","0.59%"
"13-06-2024","28.64","28.59","28.69","28.50","1.62M","0.32%"
"12-06-2024","28.55","28.55","28.63","28.44","898.22K","0.42%"
"11-06-2024","28.43","28.44","28.58","28.19","1.26M","0.53%"
"10-06-2024","28.28","28.40","28.40","28.14","594.71K","0.53%"
"07-06-2024","28.13","27.73","28.18","27.56","1.99M","1.44%"
"06-06-2024","27.73","27.81","27.87","27.21","1.29M","0.65%"
"05-06-2024","27.55","27.53","27.97","26.00","2.68M","-0.11%"
"04-06-2024","27.58","28.90","28.90","26.58","1.58M","-1.64%"
"03-06-2024","28.04","27.54","28.21","27.54","1.90M","2.75%"
"31-05-2024","27.29","27.35","27.89","27.11","1.95M","-0.22%"
"30-05-2024","27.35","27.76","27.85","27.23","1.50M","-1.44%"
"29-05-2024","27.75","27.88","27.89","27.60","1.02M","-0.50%"
"28-05-2024","27.89","28.25","28.25","27.80","1.17M","-0.21%"
"27-05-2024","27.95","28.28","28.28","27.91","1.38M","-0.39%"
"24-05-2024","28.06","28.09","28.25","27.85","16.29M","-0.07%"
"23-05-2024","28.08","28.60","28.60","27.46","820.59K","1.19%"
"22-05-2024","27.75","28.07","28.07","27.39","2.45M","0.14%"
"21-05-2024","27.71","28.20","28.55","27.27","1.54M","0.25%"
"17-05-2024","27.64","27.50","27.75","27.26","427.17K","0.84%"
"16-05-2024","27.41","27.57","27.57","27.05","1.30M","0.51%"
"15-05-2024","27.27","27.24","27.48","27.19","930.06K","0.07%"
"14-05-2024","27.25","27.20","27.30","27.02","831.37K","0.44%"
"13-05-2024","27.13","27.78","27.78","26.71","1.09M","0.15%"
"10-05-2024","27.09","32.00","32.45","26.74","1.33M","-89.86%"
"09-05-2024","267.09","269.52","272.01","266.40","147.75K","-1.75%"
"08-05-2024","271.85","270.37","272.50","268.01","105.98K","0.55%"
"07-05-2024","270.37","273.66","274.25","268.42","190.00K","-1.21%"
"06-05-2024","273.69","273.50","277.00","270.18","109.27K","0.07%"
"03-05-2024","273.50","273.53","275.03","271.32","91.96K","-0.07%"
"02-05-2024","273.69","267.05","274.48","267.05","69.69K","0.59%"
"30-04-2024","272.08","274.00","278.10","271.16","61.51K","-0.28%"
"29-04-2024","272.85","270.89","274.79","265.11","78.51K","0.72%"
"26-04-2024","270.89","269.99","273.00","269.36","92.17K","0.10%"
"25-04-2024","270.61","267.63","270.75","266.67","65.54K","1.10%"
"24-04-2024","267.66","269.70","269.70","267.15","113.02K","0.17%"
"23-04-2024","267.21","268.72","268.72","266.01","87.78K","0.21%"
"22-04-2024","266.65","271.50","271.50","264.50","208.44K","1.16%"
"19-04-2024","263.58","262.85","264.13","259.76","180.36K","0.05%"
"18-04-2024","263.45","273.90","273.90","260.86","150.25K","-0.93%"
"16-04-2024","265.93","265.35","266.47","264.14","155.45K","0.22%"
"15-04-2024","265.35","267.51","268.50","262.06","406.41K","-0.83%"
"12-04-2024","267.56","270.69","272.60","267.13","133.60K","-1.16%"
"10-04-2024","270.69","269.37","271.88","269.17","136.55K","0.50%"
"09-04-2024","269.34","270.28","272.79","268.06","117.65K","-0.35%"
"08-04-2024","270.28","269.32","274.88","269.15","78.17K","0.36%"
"05-04-2024","269.32","269.01","269.89","268.04","215.28K","-0.21%"
"04-04-2024","269.89","270.83","272.43","268.17","220.62K","-0.35%"
"03-04-2024","270.83","273.87","273.98","270.15","106.91K","-0.33%"
"02-04-2024","271.72","272.70","272.70","270.01","15.74K","0.35%"
"01-04-2024","270.76","270.33","274.38","270.33","50.44K","0.16%"
"28-03-2024","270.33","267.17","271.48","266.51","82.59K","1.18%"
"27-03-2024","267.17","266.75","268.97","266.17","94.06K","0.16%"
"26-03-2024","266.75","265.91","268.78","264.21","87.06K","0.32%"
"22-03-2024","265.91","263.67","266.49","262.61","79.05K","0.85%"
"21-03-2024","263.67","263.27","265.00","260.48","194.55K","1.23%"
"20-03-2024","260.47","260.01","260.85","257.83","172.11K","0.39%"
"19-03-2024","259.45","262.70","262.87","258.77","115.57K","-1.30%"
"18-03-2024","262.87","262.96","264.66","261.73","145.44K","-0.09%"
"15-03-2024","263.11","264.42","267.88","259.94","160.92K","-0.50%"
"14-03-2024","264.42","261.98","266.35","259.28","259.31K","1.70%"
"13-03-2024","260.01","267.45","267.53","259.40","115.19K","-2.49%"
"12-03-2024","266.65","277.05","277.05","266.20","144.79K","-0.87%"
"11-03-2024","269.00","269.86","271.33","268.00","140.50K","-0.32%"
"07-03-2024","269.86","268.89","270.97","268.83","59.68K","0.36%"
"06-03-2024","268.89","268.03","269.48","265.77","108.43K","0.32%"
"05-03-2024","268.04","269.24","269.48","266.30","144.35K","0.27%"
"04-03-2024","267.31","266.24","268.48","262.18","39.51K","0.42%"
"02-03-2024","266.19","268.48","268.48","265.41","9.18K","0.26%"
"01-03-2024","265.49","264.98","265.99","262.30","38.72K","1.22%"
"29-02-2024","262.29","263.28","263.28","259.56","30.87K","0.48%"
"28-02-2024","261.04","264.16","265.01","260.65","82.68K","-1.18%"
"27-02-2024","264.15","263.97","264.96","262.96","5.67K","0.09%"
"26-02-2024","263.90","264.95","267.18","262.50","48.26K","-0.40%"
"23-02-2024","264.95","264.96","265.88","264.19","30.89K","0.00%"
"22-02-2024","264.96","263.00","265.18","260.16","53.25K","0.90%"
"21-02-2024","262.59","263.71","265.98","261.61","46.27K","-0.42%"
"20-02-2024","263.71","266.48","266.48","262.22","128.77K","-0.18%"
"19-02-2024","264.19","263.12","265.48","263.12","18.36K","0.41%"
"16-02-2024","263.12","260.81","263.39","258.17","34.28K","0.88%"
"15-02-2024","260.82","259.99","261.14","255.36","75.98K","0.96%"
"14-02-2024","258.35","260.00","260.00","254.00","28.86K","0.83%"
"13-02-2024","256.22","261.70","261.70","254.08","93.27K","0.85%"
"12-02-2024","254.07","256.43","262.70","253.94","645.48K","-0.92%"
"09-02-2024","256.43","255.88","257.88","253.44","53.34K","0.21%"
"08-02-2024","255.88","258.00","258.31","255.32","89.42K","-0.47%"
"07-02-2024","257.10","256.24","258.30","255.62","34.89K","0.34%"
"06-02-2024","256.24","252.37","258.00","251.81","89.11K","1.53%"
"05-02-2024","252.38","252.07","254.33","251.50","118.84K","0.12%"
"02-02-2024","252.08","248.89","252.93","247.48","44.80K","1.28%"
"01-02-2024","248.89","249.45","250.99","248.18","213.46K","-0.13%"
"31-01-2024","249.22","247.19","250.29","246.31","21.04K","0.82%"
"30-01-2024","247.19","249.77","250.34","246.80","53.02K","-0.84%"
"29-01-2024","249.29","245.30","249.90","245.00","28.34K","1.62%"
"25-01-2024","245.31","245.57","246.89","244.11","67.80K","-0.22%"
"24-01-2024","245.86","247.04","247.05","240.59","64.82K","1.46%"
"23-01-2024","242.32","246.00","247.15","242.00","82.91K","-1.62%"
"20-01-2024","246.30","247.98","247.98","245.00","43.64K","0.17%"
"19-01-2024","245.87","242.10","246.05","242.01","145.68K","1.56%"
"18-01-2024","242.10","241.41","242.75","238.84","71.43K","-0.19%"
"17-01-2024","242.55","243.50","244.37","242.10","57.63K","-0.97%"
"16-01-2024","244.92","246.97","246.97","241.61","33.89K","-0.02%"
"15-01-2024","244.97","243.40","245.48","242.68","36.74K","0.65%"
"12-01-2024","243.40","241.61","243.75","240.85","56.27K","0.75%"
"11-01-2024","241.60","242.28","242.31","240.51","48.66K","0.58%"
"10-01-2024","240.21","240.95","241.29","239.00","30.81K","-0.31%"
"09-01-2024","240.96","241.00","242.59","237.46","31.58K","0.12%"
"08-01-2024","240.68","244.47","244.47","240.18","84.07K","-0.65%"
"05-01-2024","242.26","242.12","243.49","241.50","85.11K","0.05%"
"04-01-2024","242.13","241.31","242.98","240.30","73.08K","0.54%"
"03-01-2024","240.84","239.85","241.00","238.80","5.81K","0.41%"
"02-01-2024","239.85","239.19","240.23","237.90","57.71K","0.05%"
"01-01-2024","239.74","239.19","240.25","234.41","13.81K","0.23%"
"29-12-2023","239.19","239.14","239.65","237.60","138.70K","0.02%"
"28-12-2023","239.14","237.49","250.49","235.16","112.91K","1.09%"
"27-12-2023","236.57","236.14","237.00","235.08","22.15K","0.63%"
"26-12-2023","235.08","231.01","235.12","231.01","37.42K","1.11%"
"22-12-2023","232.51","233.01","233.35","231.25","9.82K","0.42%"
"21-12-2023","231.53","230.24","232.76","226.41","52.67K","0.56%"
"20-12-2023","230.24","235.00","235.60","228.57","97.44K","-1.98%"
"19-12-2023","234.89","233.58","239.46","232.85","54.36K","0.56%"
"18-12-2023","233.58","235.89","237.97","232.31","78.17K","-0.98%"
"15-12-2023","235.89","234.99","239.00","231.65","324.95K","1.32%"
"14-12-2023","232.82","231.69","233.15","231.50","70.13K","0.57%"
"13-12-2023","231.50","228.13","235.94","228.10","51.16K","1.38%"
"12-12-2023","228.35","228.86","229.69","227.21","23.80K","-0.14%"
"11-12-2023","228.68","229.78","229.78","225.19","19.69K","0.42%"
"08-12-2023","227.73","228.91","229.57","227.00","31.86K","-0.52%"
"07-12-2023","228.91","227.30","229.00","227.29","124.36K","0.16%"
"06-12-2023","228.55","228.26","229.00","227.67","17.83K","0.21%"
"05-12-2023","228.08","226.65","228.59","226.14","83.35K","0.63%"
"04-12-2023","226.65","222.74","226.85","222.74","228.95K","1.76%"
"01-12-2023","222.74","221.01","223.50","220.55","49.78K","1.43%"
"30-11-2023","219.61","217.36","220.23","217.36","59.17K","1.04%"
"29-11-2023","217.34","215.90","217.99","215.90","55.75K","0.66%"
"28-11-2023","215.91","214.00","215.98","213.81","4.32K","0.45%"
"24-11-2023","214.95","215.01","215.01","214.55","12.49K","-0.03%"
"23-11-2023","215.01","213.76","216.00","213.76","25.74K","0.58%"
"22-11-2023","213.76","220.75","220.75","212.95","78.83K","-0.26%"
"21-11-2023","214.32","216.28","216.28","213.83","51.70K","0.14%"
"20-11-2023","214.02","219.90","219.90","213.31","86.03K","0.25%"
"17-11-2023","213.48","222.18","222.18","212.14","15.17K","0.41%"
"16-11-2023","212.60","212.02","212.96","211.41","15.15K","0.21%"
"15-11-2023","212.16","208.56","212.54","208.56","49.73K","1.04%"
"13-11-2023","209.97","215.85","215.85","209.71","34.41K","-0.23%"
"12-11-2023","210.45","212.92","212.92","209.56","10.66K","0.44%"
"10-11-2023","209.52","208.20","209.79","207.53","127.54K","0.33%"
"09-11-2023","208.84","208.31","209.36","208.31","388.30K","0.24%"
"08-11-2023","208.35","207.00","209.48","207.00","170.61K","0.65%"
"07-11-2023","207.00","205.45","207.38","205.00","54.92K","0.54%"
"06-11-2023","205.89","203.95","206.00","203.94","101.77K","0.95%"
"03-11-2023","203.95","202.98","204.46","202.98","41.45K","0.63%"
"02-11-2023","202.67","199.99","202.98","199.99","117.70K","1.33%"
"01-11-2023","200.00","202.97","202.97","199.61","45.59K","-0.52%"
"31-10-2023","201.04","200.38","201.39","199.35","36.07K","0.33%"
"30-10-2023","200.38","201.77","201.77","198.16","149.07K","0.30%"
"27-10-2023","199.78","196.11","200.55","196.11","43.50K","1.20%"
"26-10-2023","197.42","200.01","200.01","196.88","36.33K","-1.54%"
"25-10-2023","200.50","201.84","203.78","199.42","133.40K","-0.66%"
"23-10-2023","201.84","203.66","203.80","201.01","52.73K","-0.89%"
"20-10-2023","203.66","204.21","204.37","203.16","28.74K","-0.52%"
"19-10-2023","204.73","203.39","204.93","202.91","20.57K","0.23%"
"18-10-2023","204.27","205.00","205.76","204.00","27.30K","-0.55%"
"17-10-2023","205.41","204.46","206.00","204.46","36.87K","0.46%"
"16-10-2023","204.47","204.74","205.00","204.10","8.65K","-0.14%"
"13-10-2023","204.75","204.29","204.94","204.00","60.85K","0.02%"
"12-10-2023","204.71","204.60","204.79","203.97","5.35K","0.13%"
"11-10-2023","204.45","203.27","204.75","203.27","12.36K","0.96%"
"10-10-2023","202.51","200.94","203.05","200.94","11.39K","0.62%"
"09-10-2023","201.26","204.94","204.94","199.69","45.18K","-0.60%"
"06-10-2023","202.48","200.33","202.57","200.33","15.10K","1.07%"
"05-10-2023","200.33","199.84","201.43","199.84","60.08K","0.25%"
"04-10-2023","199.83","200.16","203.95","199.58","62.14K","-1.11%"
"03-10-2023","202.08","204.17","205.98","201.96","71.06K","-1.02%"
"29-09-2023","204.17","201.60","204.75","201.60","5.91K","1.27%"
"28-09-2023","201.60","203.49","204.64","201.31","13.71K","-0.94%"
"27-09-2023","203.51","202.44","204.36","202.06","30.54K","0.31%"
"26-09-2023","202.89","202.32","203.28","202.31","5.03K","0.28%"
"25-09-2023","202.32","200.36","202.98","200.36","44.04K","-0.19%"
"22-09-2023","202.71","202.24","203.16","201.83","2.91K","0.23%"
"21-09-2023","202.24","205.98","205.98","201.90","43.98K","-1.04%"
"20-09-2023","204.37","205.95","205.95","203.52","95.45K","-0.54%"
"18-09-2023","205.47","204.16","205.73","202.11","42.31K","0.64%"
"15-09-2023","204.17","203.30","205.38","203.30","68.29K","0.43%"
"14-09-2023","203.30","202.91","204.00","202.57","2.50K","0.19%"
"13-09-2023","202.92","202.55","203.43","202.01","5.96K","0.21%"
"12-09-2023","202.50","203.92","204.64","201.69","17.91K","-0.50%"
"11-09-2023","203.52","202.25","204.48","200.36","46.06K","0.63%"
"08-09-2023","202.25","202.97","203.05","200.94","45.28K","0.62%"
"07-09-2023","201.01","196.05","201.25","196.05","22.78K","0.64%"
"06-09-2023","199.74","199.49","199.90","199.10","3.93K","0.11%"
"05-09-2023","199.53","198.63","199.65","198.48","28.55K","0.45%"
"04-09-2023","198.63","199.50","199.50","197.65","23.75K","0.41%"
"01-09-2023","197.82","196.89","198.97","195.15","26.95K","0.47%"
"31-08-2023","196.89","198.83","198.92","196.21","11.46K","-0.94%"
"30-08-2023","198.76","197.87","199.33","197.87","83.66K","0.18%"
"29-08-2023","198.41","197.91","198.64","197.51","8.15K","0.13%"
"28-08-2023","198.15","196.20","198.76","195.36","185.18K","0.34%"
"25-08-2023","197.48","198.00","198.80","196.80","3.81K","-0.63%"
"24-08-2023","198.73","199.00","200.23","198.60","23.23K","-0.13%"
"23-08-2023","198.99","199.49","199.49","198.55","29.63K","0.14%"
"22-08-2023","198.71","197.93","199.00","197.93","3.09K","0.39%"
"21-08-2023","197.94","197.31","198.60","196.01","18.54K","0.31%"
"18-08-2023","197.32","197.80","198.06","196.57","47.05K","-0.34%"
"17-08-2023","197.99","198.99","198.99","197.20","43.41K","-0.19%"
"16-08-2023","198.37","196.82","198.68","196.81","60.12K","0.50%"
"14-08-2023","197.38","203.65","203.65","196.01","34.90K","-0.17%"
"11-08-2023","197.72","198.44","198.71","197.50","9.95K","-0.69%"
"10-08-2023","199.09","200.56","200.56","198.51","28.36K","-0.71%"
"09-08-2023","200.52","199.48","200.62","198.81","35.69K","0.60%"
"08-08-2023","199.32","200.59","200.59","198.25","42.10K","-0.39%"
"07-08-2023","200.10","198.83","200.59","198.83","21.68K","0.64%"
"04-08-2023","198.83","200.27","201.08","198.81","155.87K","-0.27%"
"03-08-2023","199.36","200.05","201.87","199.02","100.47K","-0.27%"
"02-08-2023","199.89","203.09","203.09","199.49","25.03K","-1.24%"
"01-08-2023","202.41","202.66","204.00","201.82","17.69K","-0.12%"
"31-07-2023","202.66","201.83","202.99","201.16","38.42K","0.41%"
"28-07-2023","201.83","201.34","202.97","200.24","5.32K","0.53%"
"27-07-2023","200.76","201.00","202.98","200.31","23.70K","-0.12%"
"26-07-2023","201.00","199.82","201.25","199.82","32.79K","0.59%"
"25-07-2023","199.82","199.89","200.59","198.88","50.73K","-0.03%"
"24-07-2023","199.88","198.89","200.19","198.88","342.86K","0.50%"
"21-07-2023","198.89","198.52","199.72","198.52","8.75K","-0.19%"
"20-07-2023","199.27","200.28","200.28","197.27","23.20K","0.48%"
"19-07-2023","198.31","203.00","203.00","197.28","15.06K","0.61%"
"18-07-2023","197.10","197.60","199.49","196.52","22.17K","-0.26%"
"17-07-2023","197.61","198.98","198.98","196.93","3.94K","0.35%"
"14-07-2023","196.92","196.88","197.09","196.16","23.32K","0.14%"
"13-07-2023","196.65","197.50","199.83","196.41","29.25K","-0.41%"
"12-07-2023","197.45","197.34","198.69","195.16","23.32K","0.04%"
"11-07-2023","197.37","195.92","197.82","195.92","44.54K","0.74%"
"10-07-2023","195.92","191.20","199.18","191.20","252.17K","-0.61%"
"07-07-2023","197.13","198.17","198.69","196.32","61.03K","-0.53%"
"06-07-2023","198.18","197.83","198.45","196.74","36.32K","0.74%"
"05-07-2023","196.73","195.12","197.00","195.12","137.87K","0.98%"
"04-07-2023","194.83","194.82","195.99","194.01","8.18K","0.01%"
"03-07-2023","194.82","195.89","195.89","194.08","7.26K","0.51%"
"30-06-2023","193.84","193.25","194.97","193.22","49.54K","0.45%"
"28-06-2023","192.97","191.51","193.50","191.44","113.20K","0.64%"
"27-06-2023","191.75","190.96","191.90","190.81","2.41K","0.37%"
"26-06-2023","191.05","190.33","192.27","188.17","67.67K","0.38%"
"23-06-2023","190.33","191.29","191.29","189.35","32.30K","-0.16%"
"22-06-2023","190.63","194.48","194.48","190.26","45.39K","-0.95%"
"21-06-2023","192.45","192.75","193.42","191.92","25.44K","-0.16%"
"20-06-2023","192.76","192.03","193.78","191.01","14.20K","0.48%"
"19-06-2023","191.84","192.35","192.87","191.11","19.72K","-0.21%"
"16-06-2023","192.24","192.88","192.88","191.49","18.83K","0.74%"
"15-06-2023","190.82","190.86","192.29","190.57","42.08K","0.13%"
"14-06-2023","190.58","190.54","191.34","190.11","54.74K","0.21%"
"13-06-2023","190.18","189.50","190.74","189.50","33.42K","0.87%"
"12-06-2023","188.54","190.58","190.58","188.11","10.44K","-0.02%"
"09-06-2023","188.58","189.86","190.76","187.91","78.85K","-0.71%"
"08-06-2023","189.92","189.96","191.88","188.71","9.55K","-0.02%"
"07-06-2023","189.96","187.51","190.11","187.51","33.84K","1.18%"
"06-06-2023","187.74","188.55","188.55","187.07","3.31K","0.36%"
"05-06-2023","187.07","187.09","188.13","187.04","116.06K","-0.02%"
"02-06-2023","187.10","187.87","188.22","186.31","63.43K","0.47%"
"01-06-2023","186.23","186.01","186.80","185.62","6.99K","0.23%"
"31-05-2023","185.80","185.47","186.15","185.00","151.53K","0.03%"
"30-05-2023","185.75","185.25","186.88","185.00","3.72K","0.43%"
"29-05-2023","184.95","183.92","185.97","183.92","213.63K","0.56%"
"26-05-2023","183.92","182.12","184.24","182.11","58.93K","0.99%"
"25-05-2023","182.12","181.65","182.98","181.21","25.78K","0.57%"
"24-05-2023","181.08","181.69","182.23","180.81","13.38K","-0.17%"
"23-05-2023","181.38","182.99","182.99","181.00","28.12K","0.24%"
"22-05-2023","180.95","181.01","182.98","179.86","51.44K","-0.04%"
"19-05-2023","181.02","182.23","182.23","179.81","568.48K","0.14%"
"18-05-2023","180.76","182.64","183.58","180.60","14.47K","-0.79%"
"17-05-2023","182.20","182.95","183.45","181.80","15.11K","-0.18%"
"16-05-2023","182.53","183.74","184.01","182.30","32.95K","-0.68%"
"15-05-2023","183.78","184.88","184.88","182.40","20.40K","0.50%"
"12-05-2023","182.87","183.16","183.99","182.17","111.27K","-0.05%"
"11-05-2023","182.97","182.62","183.39","182.11","74.93K","0.19%"
"10-05-2023","182.62","183.68","183.68","182.01","31.30K","0.51%"
"09-05-2023","181.70","182.21","183.00","181.57","8.78K","-0.41%"
"08-05-2023","182.45","181.19","182.58","180.71","7.25K","1.04%"
"05-05-2023","180.58","180.71","181.50","179.90","38.63K","0.20%"
"04-05-2023","180.22","179.50","180.78","179.50","84.99K","0.52%"
"03-05-2023","179.29","179.28","180.29","179.01","85.75K","-0.44%"
"02-05-2023","180.09","179.38","180.49","178.00","22.40K","0.39%"
"28-04-2023","179.39","177.03","179.64","177.03","57.30K","1.33%"
"27-04-2023","177.03","176.34","177.79","176.34","3.69K","0.39%"
"26-04-2023","176.34","175.61","176.67","175.10","7.96K","0.63%"
"25-04-2023","175.24","175.77","175.98","174.00","35.15K","0.53%"
"24-04-2023","174.32","173.17","174.88","173.10","16.17K","0.66%"
"21-04-2023","173.17","173.25","173.94","172.81","14.17K","-0.04%"
"20-04-2023","173.24","173.34","173.34","172.55","12.10K","0.00%"
"19-04-2023","173.24","174.08","174.08","172.51","44.66K","-0.48%"
"18-04-2023","174.08","175.68","175.68","173.51","9.37K","0.22%"
"17-04-2023","173.69","173.69","178.00","172.00","42.17K","0.00%"
"13-04-2023","173.69","173.66","174.24","173.01","27.19K","-0.10%"
"12-04-2023","173.86","173.51","174.10","173.41","1.21K","0.07%"
"11-04-2023","173.74","173.26","174.34","172.99","21.46K","0.27%"
"10-04-2023","173.27","174.48","174.86","170.36","63.81K","0.48%"
"06-04-2023","172.44","172.32","172.91","172.01","4.07K","0.06%"
"05-04-2023","172.33","171.55","172.73","171.01","27.44K","0.45%"
"03-04-2023","171.56","172.78","173.84","170.50","44.18K","0.44%"
"31-03-2023","170.81","168.99","171.37","168.99","32.97K","0.89%"
"29-03-2023","169.31","168.11","169.77","168.00","31.42K","0.88%"
"28-03-2023","167.83","168.30","168.51","167.44","46.20K","-0.36%"
"27-03-2023","168.44","168.00","170.47","167.06","23.14K","0.00%"
"24-03-2023","168.44","169.08","169.76","168.01","32.10K","-0.71%"
"23-03-2023","169.65","169.01","170.43","169.01","7.32K","0.17%"
"22-03-2023","169.37","169.40","169.99","169.13","21.98K","0.18%"
"21-03-2023","169.07","168.12","172.75","168.12","4.93K","0.57%"
"20-03-2023","168.12","174.05","174.05","167.39","30.18K","-1.05%"
"17-03-2023","169.90","169.04","172.30","168.83","126.43K","0.51%"
"16-03-2023","169.04","167.99","169.62","167.25","55.31K","0.56%"
"15-03-2023","168.10","168.01","170.20","167.60","24.03K","-0.21%"
"14-03-2023","168.45","168.96","170.97","167.50","22.83K","-0.30%"
"13-03-2023","168.96","170.00","171.93","168.54","162.44K","-1.01%"
"10-03-2023","170.68","171.99","171.99","169.32","63.02K","-0.52%"
"09-03-2023","171.57","172.32","172.83","171.02","2.92K","-0.43%"
"08-03-2023","172.31","171.35","172.54","169.17","3.35K","0.57%"
"06-03-2023","171.33","171.14","172.47","169.37","44.24K","0.11%"
"03-03-2023","171.15","168.83","171.25","168.83","44.14K","1.37%"
"02-03-2023","168.83","171.77","171.77","168.47","19.65K","-0.55%"
"01-03-2023","169.77","168.82","169.89","168.82","22.05K","0.59%"
"28-02-2023","168.78","169.69","169.94","168.15","81.85K","-0.18%"
"27-02-2023","169.08","170.30","174.00","167.82","14.02K","-0.72%"
"24-02-2023","170.30","170.81","171.33","169.51","3.85K","-0.20%"
"23-02-2023","170.64","171.15","173.17","170.21","16.08K","-0.29%"
"22-02-2023","171.13","173.79","173.79","170.47","49.62K","-0.96%"
"21-02-2023","172.79","172.25","173.16","172.00","29.36K","0.31%"
"20-02-2023","172.25","173.20","173.99","172.04","3.61K","-0.55%"
"17-02-2023","173.20","174.26","174.26","172.52","35.64K","-0.61%"
"16-02-2023","174.27","173.86","175.88","173.86","30.86K","0.24%"
"15-02-2023","173.86","172.30","174.29","171.67","18.44K","0.58%"
"14-02-2023","172.85","172.30","173.24","171.88","33.92K","0.31%"
"13-02-2023","172.31","172.99","173.50","171.31","53.94K","-0.39%"
"10-02-2023","172.99","172.30","173.10","171.84","118.82K","0.17%"
"09-02-2023","172.69","172.94","173.37","172.31","32.51K","-0.19%"
"08-02-2023","173.02","173.98","173.98","171.91","1.63K","0.65%"
"07-02-2023","171.90","174.48","174.48","170.15","61.75K","-0.35%"
"06-02-2023","172.50","169.01","173.14","169.01","28.54K","0.12%"
"03-02-2023","172.30","172.97","172.97","170.01","25.35K","0.70%"
"02-02-2023","171.10","169.98","171.29","169.00","75.82K","1.57%"
"01-02-2023","168.45","170.99","172.69","167.91","170.58K","-1.50%"
"31-01-2023","171.02","169.98","171.40","169.50","82.44K","0.61%"
"30-01-2023","169.98","172.51","173.00","169.06","64.76K","-1.51%"
"27-01-2023","172.58","172.02","200.00","169.55","64.30K","0.33%"
"25-01-2023","172.02","173.81","173.81","171.80","58.56K","-1.19%"
"24-01-2023","174.10","174.59","174.93","173.70","29.86K","-0.28%"
"23-01-2023","174.59","173.72","175.77","173.72","18.91K","0.50%"
"20-01-2023","173.72","174.81","174.81","173.51","1.62K","-0.58%"
"19-01-2023","174.74","175.51","176.95","174.31","35.76K","-0.29%"
"18-01-2023","175.25","173.94","175.87","173.94","38.25K","0.75%"
"17-01-2023","173.94","172.00","174.88","172.00","16.61K","0.58%"
"16-01-2023","172.94","173.76","175.77","172.44","28.49K","-0.47%"
"13-01-2023","173.76","172.82","174.10","172.32","7.53K","0.54%"
"12-01-2023","172.82","174.65","174.90","172.05","9.03K","-0.21%"
"11-01-2023","173.19","175.87","175.87","172.80","25.93K","-0.36%"
"10-01-2023","173.82","174.93","175.28","173.30","29.85K","-0.73%"
"09-01-2023","175.10","175.98","175.99","172.17","98.85K","0.85%"
"06-01-2023","173.62","176.96","176.96","173.00","49.56K","-0.47%"
"05-01-2023","174.44","173.79","174.99","172.81","29.99K","0.83%"
"04-01-2023","173.01","173.31","174.46","172.51","13.72K","-0.72%"
"03-01-2023","174.26","173.29","174.53","172.13","63.20K","0.54%"
"02-01-2023","173.32","175.76","175.76","173.00","65.94K","-0.56%"
"30-12-2022","174.30","181.15","181.15","172.05","2.43K","0.47%"
"29-12-2022","173.49","174.59","175.19","171.86","2.89K","-0.70%"
"28-12-2022","174.71","175.59","175.75","173.81","172.84K","0.15%"
"27-12-2022","174.44","173.72","175.50","173.54","44.45K","0.41%"
