"Date","Price","Open","High","Low","Vol.","Change %"
"10-07-2020","7,041.10","7,066.00","7,158.20","7,020.30","128.20M","-0.63%"
"09-07-2020","7,085.60","7,101.90","7,112.05","7,022.20","106.29M","0.37%"
"08-07-2020","7,059.35","7,225.15","7,252.10","7,037.90","144.11M","-1.95%"
"07-07-2020","7,199.55","7,172.35","7,217.70","7,099.50","177.72M","0.39%"
"06-07-2020","7,171.75","7,029.50","7,193.55","6,993.80","220.49M","2.88%"
"03-07-2020","6,971.05","6,921.70","6,992.30","6,903.10","245.20M","0.93%"
"02-07-2020","6,907.10","6,761.00","6,923.90","6,751.95","172.66M","2.81%"
"01-07-2020","6,718.60","6,743.35","6,785.30","6,702.50","144.59M","-0.01%"
"30-06-2020","6,719.15","6,718.40","6,753.50","6,670.90","156.18M","1.10%"
"29-06-2020","6,645.85","6,685.85","6,728.65","6,605.50","156.92M","-1.27%"
"26-06-2020","6,731.45","6,807.40","6,808.80","6,705.00","165.35M","-0.09%"
"25-06-2020","6,737.85","6,681.75","6,791.75","6,645.15","155.96M","-0.07%"
"24-06-2020","6,742.80","6,854.25","6,935.75","6,727.40","237.40M","-0.68%"
"23-06-2020","6,789.20","6,763.05","6,817.65","6,744.10","163.12M","0.89%"
"22-06-2020","6,729.10","6,656.30","6,753.05","6,636.50","154.41M","1.43%"
"19-06-2020","6,634.50","6,567.80","6,664.75","6,500.15","257.36M","1.51%"
"18-06-2020","6,535.90","6,487.10","6,557.05","6,454.65","112.92M","0.50%"
"17-06-2020","6,503.50","6,418.85","6,545.50","6,394.45","210.94M","0.81%"
"16-06-2020","6,451.05","6,561.20","6,582.65","6,355.75","297.81M","0.12%"
"15-06-2020","6,443.00","6,530.75","6,573.20","6,417.75","168.47M","-1.77%"
"12-06-2020","6,559.40","6,075.30","6,578.40","6,074.15","207.41M","2.92%"
"11-06-2020","6,373.60","6,491.95","6,549.90","6,345.80","138.12M","-1.98%"
"10-06-2020","6,502.65","6,568.80","6,598.50","6,470.50","187.89M","-1.14%"
"09-06-2020","6,577.70","6,648.95","6,665.75","6,525.25","215.28M","-0.50%"
"08-06-2020","6,610.55","6,707.95","6,743.15","6,588.50","348.48M","-0.27%"
"05-06-2020","6,628.75","6,563.80","6,645.15","6,527.00","318.96M","1.80%"
"04-06-2020","6,511.35","6,501.65","6,564.95","6,411.25","174.97M","0.20%"
"03-06-2020","6,498.65","6,567.95","6,622.10","6,475.30","203.25M","0.42%"
"02-06-2020","6,471.30","6,455.80","6,542.65","6,395.50","313.03M","0.81%"
"01-06-2020","6,419.50","6,299.05","6,485.85","6,294.05","227.17M","3.23%"
"29-05-2020","6,218.80","6,036.45","6,246.95","6,016.00","330.41M","1.74%"
"28-05-2020","6,112.30","5,922.15","6,131.35","5,876.40","249.41M","3.65%"
"27-05-2020","5,896.95","5,872.45","5,910.75","5,791.25","139.93M","0.73%"
"26-05-2020","5,854.30","5,817.20","5,872.75","5,775.40","112.41M","1.51%"
"22-05-2020","5,767.00","5,707.25","5,789.25","5,639.65","101.21M","0.30%"
"21-05-2020","5,749.90","5,616.95","5,784.30","5,588.35","130.06M","2.61%"
"20-05-2020","5,603.80","5,464.85","5,632.45","5,436.35","116.22M","2.14%"
"19-05-2020","5,486.15","5,538.65","5,575.60","5,456.10","142.20M","1.03%"
"18-05-2020","5,430.05","5,747.50","5,752.15","5,411.95","142.42M","-5.49%"
"15-05-2020","5,745.70","5,823.30","5,827.15","5,680.25","124.23M","-1.01%"
"14-05-2020","5,804.05","5,698.55","5,865.95","5,668.40","109.78M","-0.69%"
