"Date","Price","Open","High","Low","Vol.","Change %"
"06-09-2021","7,757.75","7,771.20","7,803.10","7,746.80","545.78M","0.31%"
"03-09-2021","7,733.80","7,730.05","7,771.15","7,679.65","1.39B","0.57%"
"02-09-2021","7,690.00","7,603.05","7,697.85","7,586.85","1.06B","1.38%"
"01-09-2021","7,585.15","7,538.15","7,594.30","7,489.05","691.94M","1.10%"
"31-08-2021","7,502.95","7,519.85","7,542.45","7,436.10","665.44M","0.02%"
"30-08-2021","7,501.10","7,387.55","7,510.90","7,385.40","404.01M","1.95%"
"27-08-2021","7,357.95","7,305.90","7,379.65","7,286.25","458.78M","0.91%"
"26-08-2021","7,291.55","7,320.35","7,355.45","7,266.10","602.34M","-0.25%"
"25-08-2021","7,309.85","7,338.45","7,364.30","7,283.50","442.66M","-0.08%"
"24-08-2021","7,315.45","7,211.60","7,324.55","7,198.95","509.38M","1.79%"
"23-08-2021","7,186.80","7,310.30","7,333.00","7,118.90","901.67M","-0.71%"
"20-08-2021","7,238.40","7,385.65","7,422.15","7,218.05","720.79M","-3.04%"
"18-08-2021","7,465.10","7,489.30","7,510.85","7,449.10","813.42M","0.03%"
"17-08-2021","7,462.60","7,485.45","7,502.90","7,388.95","535.42M","-0.31%"
"16-08-2021","7,485.65","7,516.05","7,535.10","7,474.35","459.17M","-0.39%"
"13-08-2021","7,514.65","7,573.80","7,574.05","7,496.90","530.09M","-0.61%"
"12-08-2021","7,560.65","7,491.65","7,573.25","7,483.75","467.64M","1.10%"
"11-08-2021","7,478.10","7,470.20","7,493.55","7,311.15","787.33M","0.26%"
"10-08-2021","7,458.40","7,612.45","7,619.60","7,400.75","847.61M","-1.66%"
"09-08-2021","7,584.05","7,680.95","7,691.00","7,544.85","1.41B","-1.29%"
"06-08-2021","7,683.00","7,712.30","7,753.25","7,675.00","1.66B","-0.14%"
"05-08-2021","7,694.10","7,698.00","7,703.40","7,598.55","2.74B","0.10%"
"04-08-2021","7,686.05","7,807.40","7,822.00","7,673.65","1.80B","-1.19%"
"03-08-2021","7,778.55","7,790.05","7,803.80","7,742.35","1.27B","0.00%"
"02-08-2021","7,778.85","7,704.10","7,785.30","7,688.05","749.51M","1.57%"
"30-07-2021","7,658.40","7,578.15","7,705.00","7,564.45","667.02M","1.38%"
"29-07-2021","7,553.85","7,511.45","7,567.80","7,501.15","730.29M","1.11%"
"28-07-2021","7,470.90","7,511.80","7,515.50","7,377.25","681.36M","-0.33%"
"27-07-2021","7,495.95","7,577.55","7,609.45","7,475.65","522.77M","-0.70%"
"26-07-2021","7,549.05","7,592.60","7,614.50","7,537.55","601.18M","-0.33%"
"23-07-2021","7,574.35","7,618.05","7,639.00","7,564.70","1.51B","-0.18%"
"22-07-2021","7,588.25","7,564.95","7,600.95","7,560.30","1.02B","1.13%"
"20-07-2021","7,503.40","7,642.90","7,647.25","7,462.15","620.56M","-1.67%"
"19-07-2021","7,630.55","7,664.40","7,693.20","7,580.35","1.15B","-1.00%"
"16-07-2021","7,707.95","7,701.10","7,718.20","7,668.00","883.00M","0.47%"
"15-07-2021","7,672.20","7,667.25","7,685.60","7,654.85","355.92M","0.23%"
"14-07-2021","7,654.50","7,657.50","7,672.50","7,642.05","334.68M","0.18%"
"13-07-2021","7,641.10","7,663.00","7,663.80","7,613.25","363.82M","0.24%"
"12-07-2021","7,623.00","7,635.75","7,669.35","7,600.20","473.84M","0.52%"
"09-07-2021","7,583.80","7,521.90","7,591.20","7,489.55","510.62M","0.80%"
"08-07-2021","7,523.60","7,589.60","7,624.10","7,490.45","589.67M","-0.73%"
"07-07-2021","7,578.65","7,517.30","7,592.40","7,493.75","512.38M","0.89%"
"06-07-2021","7,511.50","7,532.80","7,591.55","7,493.90","602.41M","-0.08%"
"05-07-2021","7,517.40","7,474.90","7,523.20","7,457.50","837.68M","1.06%"
"02-07-2021","7,438.80","7,461.50","7,463.95","7,418.05","682.37M","-0.01%"
"01-07-2021","7,439.55","7,496.05","7,496.05","7,430.30","1.03B","-0.47%"
"30-06-2021","7,474.80","7,509.25","7,522.40","7,465.75","734.77M","0.01%"
"29-06-2021","7,474.20","7,530.65","7,558.70","7,455.05","634.48M","-0.61%"
"28-06-2021","7,520.25","7,519.35","7,535.65","7,480.35","820.30M","0.57%"
"25-06-2021","7,477.30","7,400.95","7,485.50","7,398.85","1.06B","1.70%"
"24-06-2021","7,352.50","7,409.80","7,424.15","7,335.20","741.52M","-0.43%"
"23-06-2021","7,384.40","7,443.45","7,452.75","7,378.25","762.76M","-0.13%"
"22-06-2021","7,393.85","7,467.20","7,480.05","7,375.80","835.65M","-0.22%"
"21-06-2021","7,410.15","7,246.70","7,421.10","7,221.80","1.01B","0.85%"
"18-06-2021","7,347.60","7,467.00","7,470.65","7,144.15","1.55B","-1.14%"
"17-06-2021","7,432.40","7,471.25","7,568.20","7,400.70","803.33M","-1.41%"
"16-06-2021","7,538.75","7,625.20","7,640.50","7,517.75","797.11M","-1.12%"
"15-06-2021","7,623.80","7,603.65","7,656.15","7,593.00","835.99M","0.68%"
"14-06-2021","7,572.00","7,600.00","7,600.45","7,384.65","911.68M","-0.43%"
"11-06-2021","7,604.75","7,627.15","7,653.40","7,564.75","794.15M","0.20%"
"10-06-2021","7,589.30","7,517.45","7,595.10","7,500.60","819.71M","1.60%"
"09-06-2021","7,469.70","7,558.05","7,626.70","7,413.30","1.32B","-0.69%"
"08-06-2021","7,521.70","7,547.35","7,558.15","7,441.55","849.92M","0.11%"
"07-06-2021","7,513.55","7,473.90","7,537.20","7,448.00","949.83M","1.34%"
"04-06-2021","7,414.50","7,363.10","7,421.00","7,338.15","977.02M","0.91%"
"03-06-2021","7,347.35","7,322.00","7,355.65","7,310.55","894.28M","0.92%"
"02-06-2021","7,280.40","7,155.75","7,294.95","7,145.50","648.84M","1.62%"
"01-06-2021","7,164.00","7,242.55","7,250.10","7,116.05","652.36M","-0.58%"
"31-05-2021","7,205.85","7,215.35","7,233.45","7,171.70","643.72M","0.08%"
